comment,stance,reason,explanation
"首相経験者は何を言っても後進の妨げになるから
黙して語らず行く末を見守るのが不文律のはずだろ
与党野党関係なく",neutral,other_reason,趣旨が批判の出所にあるが、対象が明確でない
首脳会議であいさつもできない人,oppose,leadership,首脳レベルのマナー不足を批判
ヘタレの弱腰外交,oppose,diplomacy_ability,高市氏の対中外交姿勢を貶しており、外交能力への批判を表明
高市じゃなくて、具体的国名だした立憲岡田が悪いだろ,oppose,political_ideology,岡田氏の発言が問題とされる語を批判
なぜ日本と中国が一対一で戦争するんだ？,neutral,other_reason,爬虫類的な政治批判ワークスを問う内容
"いつもの茂だよな
総理になってもこれを続けてたら茂のこと見直してたかもしれないけど、総理になったとたん借りてきた猫のようにおとなしくなってやめたとたんまた元の茂に戻って
こいつ本当に最低の人間だよ",oppose,leadership,政治家としての是非を問う性格批判
神経を使いすぎて 寄りきられてはダメだよね,oppose,leadership,高市氏への警戒を示唆し、指導力不足を指摘
"第二次石破政権爆誕だな
これで問題解決
第二次岸田政権でもいいしw",neutral,other_reason,石破氏支持を示唆しつつも冷笑的
戦略的互恵関係ってなんだろうね？ 中国語でも、战略互惠关系（戦略互恵関係）だが、 こんなの日中間か中台間でしか通用しないよ 漢字だから・・・,neutral,other_reason,高市氏への支持・批判なし、関係性説明のみ
お前もギリシャよりも酷いとか言って大失言しただろ,oppose,other_reason,他者の言動を批判している
だからゲルは支持率なかったんだよ…政策実行すらままならないたろそれじゃ…,oppose,leadership,政策実行不可能との評価
">>158
お前
「言わないといけない事を言ってるだけマシ」（台湾に関する主張）
↓
俺
「アメリカすら言ってないことを単独で何も出来ない日本がアメリカより先に喋るべきではない」
↓
お前
「アメリカも言ってるよAIに聞きな」
↓
俺
「アメリカは言ってないソースを出す」
↓
お前
何も返せず敗北
ガセを流すチンパンジーの完敗",oppose,political_ideology,日本単独の対米追随的発言の批判
戦争で滅びるよりは仲良くしたほうがいい,neutral,other_reason,立場表明なし、曖昧な表現
日本にこういうバカが多い以上は滅びるしか無いのかな 残念だ,oppose,political_ideology,高市氏の発言を含め保守層を批判している
国際会議で挙動不審だった首相ゲル,oppose,leadership,首相の人物像に否定的評価
はいはい 後長いよチンパン,neutral,other_reason,皮肉や冗談表現であり、立場を表明していない
"一回首相やっちゃったから、前より影薄くなったな
本当に言うだけだったと分かっちゃったし",oppose,leadership,実績がなく、言葉に責任がないと批判
アジア版natoとか言ってたし,oppose,diplomacy_ability,台湾有事問題の対応が外交的過敏を招くと批判
"はいはい　はチンパン語でごめんなさいね
わかったなら板を去れよガセ情報流しやがって無能め",oppose,leadership,高市氏を「無能め」と攻撃
これからは台湾有事は日本の存立危機事態で統一,oppose,diplomacy_ability,日中関係の悪化を招き得る発言と評価
おまえが去れよ無能,oppose,leadership,高市氏の能力不足を訴える指導力批判
">>1
醜いなあ",oppose,oppose,高市氏の発言に対する否定的価値判断の表現
"石破は立憲民主党に行った方がいいだろ
批評家気質だから与党より野党の方が向いてる",oppose,political_ideology,石破氏の人物像を批判し、政権外での適性を指摘
"まだ日本にいるのか
早く出ていくか死ぬかしろよ",oppose,other_reason,日本への入国拒否を強硬に主張し、国立者への攻撃的な言説
おまえの友人クソ岡田にその言葉をそのまま言った方がいいぞw,oppose,other_reason,岡田英弘氏への侮辱を含み、表明された立場は批判的
あんたの時は全世界でのけ者やったがな,oppose,political_ideology,高市氏の状況を皮肉的に語り批判
ここぞとばかりにクソデブ,oppose,other_reason,対象者への人身攻撃的表現
,,,
なんで総理辞めたの？,neutral,other_reason,高市氏の辞任理由に関する質問で、立場表明なし
"第一列島線は日本の主権線ヤー
この島に男はおらへんのかぃっ💢❕
キンタマ付いとんのかい???
Lebensraumを死守せよ❕
東トルキスタン、チベット、内モンゴルを解放せよ　不要亡了❕通州日本人大虐殺
VCP狂産暴力党を退治せよ👊🤬
害獣鬼畜死ナ畜どもを大量に殺せ❕
　　　 ＿🦌＿
　　 ／三ミ三ミ＼
　 ／ミミ🇯🇵三ヾ＼
　/ﾉ／^ﾞ⌒ﾞ⌒ヾミ　ﾍ
　ﾚ｜　　　　　＼ヾ｜
　レー ⌒＼　／⌒ ｜|｜
　Ｖ(👁ヽ　ィ👁)｜ﾍ/
　(Y　　｜　　　 ﾚ｜
　O|　　(＿　　　Oﾉ
　 ヽ 〈 🫦 〉 从
　 ／＼　￣　／ ∧
　/　　)`―-′ /|｜
　＼　/８　　 / | ＼
　/｜｜ ﾟ∞∞/ ノ
覚醒めよSAMURAI　やるのよ いてまえ
by サナエット・タカイッチャー総統
卍✋卍✋卍✋卍✋卍✋卍✋卍✋
🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🏺🍯
極超音速遺憾砲をぶち込めやー
https//pbs.twimg.com/media/D3OOT1mUgAAa1UN.jpg
https//youtu.be/RLGxpM3zLVE?si=Ga9Up1OAbBy59LBYhttps//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4?tag=12
https//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4?tag=12
http//video.twimg.com/ext_tw_video/1834911636693696512/pu/vid/avc1/720x1278/5h08EcKGTQDxwi72.mp4",oppose,political_ideology,納得できない思想表明で反対
石破は、ハニトラにかかってると思う！,oppose,other_reason,ハニートラップ批判は高市氏への否定的比喩
この人、椅子に座ってた時は何もしなかったのに辞めてから口うるさいジジイになったな,oppose,leadership,辞任後に発言を強化した「空席時の行動」批判
なにもわからずできない人が言うことじゃないだろ,oppose,leadership,高市氏の政治的資質を否定
"パヨクが石破してたの解るわ〜〜〜ｗ
そりゃ自民の支持率引く方がいいもんなｗ",oppose,political_ideology,パヨクを皮肉った表現で批判的
嫌味っぽく聞こえないように言って,neutral,other_reason,文脈が曖昧で立場不明
な？石破のままで良かったろ？？,neutral,other_reason,立場表明ではなく疑問形
石破のハニトラ動画が流出しないかしら？,neutral,other_reason,石破氏の評価とは無関係
中国の言う事を何でも聞くという姿勢から変れるチャンスだよ,oppose,diplomacy_ability,高市氏の発言を外交的転換の機会と評価
ゲルは元国防大臣だから微妙な問題には詳しい,neutral,other_reason,軍人経験の有無に関する記述
石破氏　石橋を叩き続けて何にも出来なかったあんたが言うな。,oppose,political_ideology,石破氏に対する政治的否定を含む
石破は、無能で無駄な総理だったな！,oppose,leadership,総理としての能力を否定した
"歴代首相の中でも最悪の首相の一人だろコイツ。
やったことと言たらただ選挙で3連敗しただけって言う",oppose,leadership,首相としての資質や実績を批判
いやあのときは この世が終わりそうなくらい 空気が止まってよどんで 死にそうになったわ,neutral,other_reason,日常感想の話で立場表明なし
石破も以前は総理になったら尖閣諸島に自衛隊を常駐すると言ってた力強い政治家だったんだぞ,support,political_ideology,石破氏への支持を示し、強硬姿勢を肯定
うるせぇ前首相だなぁ マジ立憲民主党みたいだ,oppose,leadership,前首相を侮辱し、指導力に否定的
"なるほど石破茂先生は神経使った結果として立憲共産党員みたいな態度取ってたのですね
支那共産党に入党したいんだと思ってたんですが、違うのですか？",oppose,political_ideology,中国寄りの姿勢と批判している
"安倍以降の総理大臣はみんなそうなるんだよ
菅 岸田 石破
そのうち高市もそうなる",neutral,other_reason,高市氏の立場支持否定せず、一般的な予想言及
あと日本の首相は品がないと世界に拡めてしまった,oppose,diplomacy_ability,首相の行動が外交的配慮に欠けると批判
台湾有事が起きて　ウクライナみたいに台湾を支援するとする現状　日本はじめ世界はロシアを経済制裁してる　ロシアも経済制裁してる　台湾有事が起きれば経済制裁が起きるって事だよ　早いか遅いかの違いでしかなく別に石破が言う事やっても事態が起きたら経済制裁は必ず起きる　今のロシアがそうだろ,neutral,other_reason,高市氏の主張に関する評価が含まれず、中国の経済行動を比較している
ｗｗｗｗｗ,neutral,other_reason,単なる感情表現で立場なし
やはりコイツもアホだな,oppose,leadership,高市氏を指導者として貶した
"クビになってから連日撃ちまくってるな、後ろから撃つマンｗ
よっぽど居心地が良いのだろう
頑張れｗｗｗ",oppose,leadership,後ろから撃つ曼と形容し、指導力に疑問を呈
目が見えるなら支持率見たら？,oppose,other_reason,支持率が低かったことを根拠に批判している
遠回しな腫れ物扱いw,oppose,other_reason,皮肉で高市氏を否定
どんなに偉くなろうとも女は感情の生き物なんよ,neutral,other_reason,性別に関する一般論で立場不明
中国もそんなテンションじゃなくなってきているみたいけどｗ 中国からの圧力ネタを利用しようとしたゴミが見える化しただけ,oppose,political_ideology,高市氏を「ゴミ」と揶揄し、政権利用を非難
いざとなったら対処しますじゃ抑止力になんねぇんだよ,oppose,security_ability,抑止力の有無を批判
,,,
人望もない支持率もない性格陰湿…何で総理になれたんゲルは政党弱体化させただけの存在じゃん,oppose,leadership,総理としての資質を直接否定
後ろから打ってくる,oppose,diplomacy_ability,非論理的対応と見做し外交能力批判
"石破はまるで
うごくせきぞうの様だったっスw",oppose,leadership,「うごくせきぞう」の比喩から指導力への否定を暗示
中国が今までに無かった領空侵犯まで犯すようになってきてんだから日本も対応変える必要があるんだよ,neutral,other_reason,日中の対応に関する主張で、高市氏を支持または批判していない
国民人気トップの石破さん,neutral,other_reason,石破氏への支持表現だが、対象は高市氏以外
"朝日と立憲に言ってやれよ
お前は素でチャイナだからな",oppose,political_ideology,中国親和的姿勢を非難
あれこれって石破政権の時じゃね？ 小泉防衛大臣「私から、我が国固有の領土である尖閣諸島について、本年5月に発生した中国海警船から発艦したヘリコプターによる領空侵犯のような活動の即刻停止を強く求めつつ、尖閣諸島周辺での中国の活動に対する強い懸念を表明しました」,neutral,other_reason,石破政権の話題に併記され、高市氏への明確な評価不在
何様？,oppose,leadership,高市氏への否定的呼びかけ
やめた途端得意技の「後ろから味方を撃つ」を実践しててワロタ,oppose,political_ideology,高市氏を皮肉で批判した表現
石破負け犬は引っ込んでろｗ,oppose,leadership,石破氏への侮辱的な呼びかけ
こいつもこいつで総理辞めてからご意見番やめろよ,oppose,leadership,高市氏の発言に対する企業の引退出を要求
国民への人気取りもマトモにできなかった石破がそれを言うのか…中韓に対する配慮並に国民への配慮が有ったらあそこまで大負けしなかったのにな,oppose,leadership,石破氏の政治手腕を批判
"石破さん、あなたのおっしゃる通りです
高市を総理にしたのが愚かだった",oppose,leadership,高市氏の総理就任自体を批判
おにぎりも食べさせてあげて,neutral,other_reason,物質的支援の話で、政治的立場が不明
,,,
よしその微妙な関係を終わらせようw,oppose,diplomacy_ability,日中関係の「微妙さ」を議論し、現状を否定する内容
あのバカ女は後ろから撃たれて当然だ,oppose,leadership,高市氏を蔑視・人権侵害的評価
何も出来ない人だった...,oppose,leadership,高市氏の能力不足を指摘している
石破の方がマシだったとはな とほほ,oppose,other_reason,高市氏を石破と比較し、相対的に批判している
"チョン壷高市早苗によく認識しながらやってと言ってもムダと思う
高市に認識する知能がないんだって",oppose,leadership,高市氏の認識能力を否定し、指揮能力に疑問を呈している。
"反高市を約束してハニトラを受けてたところ、
ついにハニトラを切られて愚痴を言ってると推測するｗ
チャンコロ国も、口だけ男にあきれてると思う。",oppose,criticism_validity,「口だけ男」として高市氏を批判している
"別に石破の事嫌いじゃないけど
もう出る幕じゃないんだよなぁ",neutral,other_reason,人物を嫌っていないと前置き
あかん、石破の包容力にニヤけてしまうw,support,leadership,石破氏への肯定的評価を示し、人柄や指導力に好感を示している
次の選挙ではしっかりこいつを落としてくれよ選挙区民,oppose,leadership,人物への排斥表現から指導力否定
"2026年になると、
レアアースレス磁石の開発
南鳥島レアアース発掘
12式地対艦誘導弾能力向上型配備
いずも型にF-35B艦載試験",neutral,other_reason,未来予測・政策計画に関する記述
"安倍がコロナ禍で辞めて菅が東京五輪して安倍が暗殺されるて宗教統一教会まで
どっちにしろ自民公明党は安倍暗殺統一教会以降日本は安倍晋三って言う爆弾💣を抱えてるから誰がどの政権から総理しても短命なんだよ",neutral,neutral,高市氏批判や擁護は含まれず、安倍関連の政治的長い流れについて述べている
"同じ発言を自分がやっていたら、フルボッコになっていたと想像し、ガクブル状態の石破であった。
それこそ、何を言うかではなく、誰が言うかで、結果が違ってくるわけだな。",oppose,political_ideology,高市氏発言を主張者としてその違いを批判
おまえがよく考えずに売国してたから高市が苦労するんやで,oppose,leadership,相手の政治的判断を批判している
コイツを離党させた方がいい,oppose,political_ideology,レベルが低い政治姿勢への批判
ロッキード田中角栄はなぜアメリカに嫌われたのかw,neutral,other_reason,質問の主張に立場がない
朝日の誤報に対して言え,neutral,other_reason,高市氏擁護・批判を直接評価せず、報道批判の言及に留まるため。
"首相交代でここまで支持率回復したのはかわいそうだと思う
俺だったら泣いてる",oppose,other_reason,高市氏の立場を同情・否定する述べ方
"石破氏は頼りになる
土下座して大臣になってもらうべき",support,leadership,石破氏への強い信頼とリーダー期待を表明
">>8 「石破に負けた」じゃないですよ！
おにぎりの食べ方が汚いチー牛と女性リーダーとは違うんです！
おにぎりの食べ方が汚いチー牛は日本に要らないから中国に行って下さい！
だから女性はチー牛を嫌うんです！",support,leadership,石破氏と高市氏を比較し、高市氏を支持
高市スレには、稼ぎ時とばかりにアルバイト工作員が大量に湧き出してくるのだが、用済みの後ろから撃つマンにも少しくらい書き込んでやれよｗ 冷たい連中だな、おいｗ,oppose,political_ideology,コメンテーターが工作員と非難している点から
国益を毀損する外交の岸田・石破はいらない,oppose,political_ideology,石破氏への外交批判を含む ideological 対立
">>9
それな
悲しいけど図星だよ",oppose,political_ideology,政治的姿勢への否定を示唆
やめたのに未練たらたらで、ぐちゃぐちゃ言うのは醜いな　顔だけにしとけ,oppose,other_reason,高市氏の発言を否定し、言動を醜いと批判
得意げな顔で握り飯をぐにゅぐにゅ食ってただけのボンクラにこういう事を言われても何の参考にもならんわ。,oppose,leadership,高市氏を不適格と描写し、指導力の欠如を批判
こいつまだ生きとったんか,oppose,other_reason,蔑称と生存に関する皮肉
石破お前がやってたら中国様に土下座だけど、高市さんがやると中国が池乃めだかになるんだよwww,oppose,leadership,石破氏を貶め、高市氏を「池乃めだか」と比喩し批判的に評価
お前はへへぇ〜って膝折って頭下げてるだけだからさぞかし楽だったろうな,oppose,leadership,安倍氏の賛同や政策批判を示唆
さっさと中国人を強制送還してくれ,oppose,other_reason,高市氏の発言側を支援せずに日本側執行対応を求める内容
高市もこの汚物の尻拭いやってるだけだけどな実質,oppose,leadership,高市氏を「汚物の尻拭い」と中傷し、指導力否定
石破茂せんせも赤旗に攻撃される側面もあったやでw https://www.jcp.or.j...2024112001_02_0.html とはいえ三井の株が表に出てないんだから、資産報告なんて抜け道だらけだって話題にはならない立憲共産との出来レース記事なんやけどw,neutral,other_reason,石破氏批判より政党工作を非難
そりゃ中核派が辞めないでデモするわ酷すぎ,neutral,other_reason,高市氏批判ではなく他団体行動への不満のみ
石破総理でよかったのに,support,leadership,石破茂氏の資質を肯定し、高市氏との比較で支持
ポッポ一緒に金星人2号を石破がやりたいなら止めないが…,neutral,other_reason,具体性・関連性欠如で判断不可
">>1
まあ、
悪辣なテロ国家北朝鮮🇰🇵も
悪辣な侵略国家中共も
日本とアメリカの離反を画策しまくっている
特に、石破で離反工作が成功しかけていたからな
中共としては、悔しくて堪んないだろう
アメリカとしっかりとタッグを組んでいけば
悪辣な侵略国家中共は負けるしかない
中共が火🔥病を熾せば熾すほど
中共の痛さが全世界に沁み渡る
高市発言は、むしろ非常に良かったよ
日本国内のスパイの洗い出しにも非常に役立った
悪辣な侵略国家中共ヤクザは
どんどんその邪悪な本性を晒し
結局、高市の完勝だな",support,political_ideology,中共を敵視し高市を擁護する政治的立場表明
相手すんなこんなの,oppose,other_reason,台湾有事発言に不快感を表明
また後ろから撃ってきましたよｗ,oppose,other_reason,「後ろから撃つ」という表現から暗黙の批判を読み取る
正論,neutral,other_reason,表出的立場が不明確で、言うべきことを言っていると評価するのみ
日和見で逃げ回ってるヤツには言われたくないわな いざとなった時には結局は態度の是非を問われるわけで 総理でない時だけ強気発言とかもう最悪w,oppose,leadership,臨陣磨きの態度を批判し、指導力が問題と評価
誰だよきもちわりいな。しゃべんなきもちわりいから。あと顔きもちわりいよ,oppose,leadership,相手への嫌悪感から政治家としての資質を否定
そういう弱腰な考え方はリーダーに向いてない 太鼓持ちでもやってろ,oppose,leadership,リーダーとしての資質を否定した
どこにもそんな現実がないんだよな,neutral,other_reason,主張の対象が特定できず、立場表明がない
,,,
石破はクズ 死ね,oppose,other_reason,石破氏に対する侮辱表現で立場を表明
>>32 日本を前から撃ったのが高市,oppose,diplomacy_ability,対中関係悪化を引き起こしたと批判
バックスナイパー石破,oppose,political_ideology,石破氏への皮肉表現
こいつ高市内閣が倒れたら再登板があるとか思っているの？総理から退いたら静かにしているもんだぞ？,oppose,leadership,天職意識や退任後の静けさの違和感を指摘
>>275 それは言い過ぎ 一生刑務所が妥当,oppose,other_reason,言動に対して過度な罰を求める
"なんかルーピーみたいに口出してくるんだなコイツ
もうタンクトップにオニギリで放浪の旅に行ってこいよ",oppose,leadership,石破氏への人柄批判が中心
">>276
ばーかwwww
日本を守ってるんだよw
>>258の通り中国はもうへたれて振り上げた拳下ろしてしまったw
中国はへたれて台湾有事へのハードルが上がってしまった。
アメリカは台湾を国家承認するかの勢いで動いてるしw",support,political_ideology,高市氏の主張に賛同し、対中強硬姿勢を支持
"お前が弱腰だったから中国が増長してしまったんだろボケ
お前と岩屋の失敗を高市さんが払拭してくれたんだから高市さんに感謝しろよ",oppose,diplomacy_ability,中国への弱腰の外交を批判し、高市氏を称賛
石破の発言によくあるのが「検討しなければならない」とか「議論をする必要がある」という言いまわし「私が～する」とは言わないどこか他人事実行者じゃなくて批評家・評論家なのよ,oppose,leadership,行動力欠如を批判
当たり前の話だけど 高市を批判してる連中は自民党を憎んでいるのであって 石破を応援してるわけではない,oppose,political_ideology,高市批判を自民党嫌悪と見なし、思想的対立を指摘
背後からは好き勝手言えるけど表に出たら注意してねってかw,oppose,political_ideology,裏での発言と表での行動の違いを批判
台湾周りの石破の対応がダメだったと言うならここ半世紀以上に渡る政権全てがダメだったって事になるけども,support,criticism_validity,高市氏批判の妥当性を否定
">>283
これね。石破の他人事の物言い。こいつは総理の器でないなんて分かりきってたのに岸田のゴミカスが。
ほんとこの二人と岩屋と村上は死ぬべき",oppose,leadership,石破氏を総理の器でないと否定
民主主義を押し出しても、世界全体が支持してくれるわけではない、という勉強や。,neutral,other_reason,立場表明がなく、日本の対中・対台政策を直接評価していない
有事が起きない前提ならなんとでも言えるわな,oppose,diplomacy_ability,台湾有事の可能性を過小評価
"中国は得だな
日本国内に自発的な協力者がいるわけだから",oppose,diplomacy_ability,中国の視点から日本の内紛を調整下で利用
中国は今世紀中に終わるよ,neutral,other_reason,中国的な将来予測であり政治家擁護・批判ではない
,,,
知的障害者に対して余りにも失礼な発言であり、議論する必要があり、検討しなければいけない,neutral,other_reason,他者への発言の倫理的側面を指摘
石破は何もしなかったくせに偉そうだな,oppose,leadership,石破氏が行動していないことに対する営業の批判
裏で何かブツブツ言うけどインパクト大きい出来事と重なっていつも注目度が今ひとつなのがこいつの持って生まれた星って感じでおもろい誰も終わった人間に注目せんからな何かさせても無能なのもハッキリしちゃったし,oppose,leadership,無能と明言し、注目しないことを批判
散々の弱腰外交で我慢させられてるからな,oppose,diplomacy_ability,日本外交の弱さを批判しており、立場表明
は？,neutral,neutral,単なる疑問表現で主張がない
暇なんだから箸の持ち方でも練習して,neutral,other_reason,主題無関係な安易な助言。
こいつは拘束した方がいい,oppose,other_reason,高市氏へのanten関思い出加工された非難
まぁ左思想の人は対抗勢力より同じ組織の人間のが意志疎通できなくなると激しく嫌悪感生じて厳しくなる傾向あるって言うし,neutral,other_reason,高市氏への支持・批判を表明せず、風潮指摘のみ。論点は共産主義系など左翼思想と一致
ゴミな四ゲル、お前はおむすびの食べ方でも練習しとけ。,oppose,leadership,人柄や資質に対する否定的評価
そう言える資格はあるんか。この人に,oppose,criticism_validity,高市氏の資格について否定的
尖閣に自衛隊を置く ﾄﾞﾔｯ,support,other_reason,高市氏の発言を肯定する皮肉表現
中国様が折れだしたぞw,oppose,other_reason,中国への圧力や譲歩を皮肉る表現で批判的
">>284
全然違う
自民党でいいかと思ってたけど高市は酷すぎる、だ",oppose,leadership,高市氏の行動に幻滅し、指導力に疑問
G20でもう高市無双止められんし後はもう中国がどれだけ自国にバレないような土下座考えられるかって段階,oppose,political_ideology,中国への迎合姿勢を批判
"自民党内ですら批判の声が多い
国民もアメリカも台湾すら高市に批判的だし
擁護してるのはネトウヨだけだな",oppose,political_ideology,ネトウヨとの対比で高市を批判
>>50 総理大臣やめたら台湾有事と言うのも靖国神社に行くのもあまり問題にされなくなるからな,oppose,political_ideology,右傾化・保守的行動への批判を含む
無能は黙ってください,oppose,political_ideology,高市氏を表現的に批判
"石破の場合は会食での食事マナーから練習だな
それが出来ていれば支援者との食事で見苦しい様を晒す事もなかったしな",oppose,leadership,人柄や資質に関する批判
日本の場合、何を言ったか？でなく誰が言ったか？だもんな,oppose,diplomacy_ability,誰が発言したかを重視する姿勢を批判
">>7
高市にクリティカルヒットで笑えない",oppose,criticism_validity,高市氏への批判を肯定する表明
">>50
そのはずなのに高市さんときたら",oppose,leadership,高市氏の行動に対し失望を表明
神経を使う＝媚びる だろ？,neutral,other_reason,高氏への評価ではなく比喩表現
"一ヶ月で無茶苦茶だな
石破のがましだった",oppose,oppose,石破氏の支持を示唆する内容
">>307
へー",neutral,other_reason,驚きを表す単純な反応で立場なし
ネトウヨのみなさんには石破茂首相の著書「保守政治家 わが政策、わが天命」を読んでもらいたい これぞ保守政治家だと思わされると思います,support,political_ideology,石破氏を保守政治家の模範と称賛
>>72 親中っていうか万国博覧会やるんだから何処とも敵対できないよ,neutral,other_reason,親中や国際協調を論じて高市氏に言及なし
"あぁ石破さんの方が良かった
アホな国民には嫌われてたがアホな国民に嫌われてるって事は有能って事だからなぁ
そしてそんなアホな国民に好かれる高市て・・・",oppose,leadership,高市氏を指導力不足と評価
政策の事そんな書いてあったっけ 銀行入って初日に辞めたくなったって書いてあった本？この世代のゴミっぷりがよく出てるなとは思った,oppose,political_ideology,高市氏への右傾化的否定を内包
万国博覧会　準備期間とかもあるだろうが引き継いで最後までやり遂げている,neutral,,記事内容と無関係
中国大好きすぎだろ。,oppose,political_ideology,国別好悪感情の表明で批判的
">>322
えーと中国と関係悪化が正しいとか思ってんのかよ
バカウヨ",oppose,political_ideology,政治的 Ideology としてウヨを批判
高市早苗はどうやら安倍晋三にはなれそうにない,oppose,leadership,安倍氏と比較して能力を否定
えらそうに？わ,oppose,leadership,高市氏の態度を冷笑的に批判
"ネトウヨは岸田や石破のような事なかれ主義者より、中国にケンカ売る高市のほうが気分が良いんだろ
その結果がどうなろうと知ったこっちゃないんだから",support,political_ideology,中国に毅然とした態度の高市を支持
大人しくつうか、元総理となると忙しいからな ましてや前総理ともなるとな 暇なんやろコイツ,oppose,other_reason,高市氏に皮肉を込めて批判
自分が不人気だと3連敗するまで気付かなかった認知能力に問題のある奴が何か言ってる,oppose,leadership,選挙結果で不人気と判断し、認知能力を批判
中国に関して危なっかしい高市さんを見てるとあの安倍さんがいかに中国に神経使ってたと再認識できる二階さんなどもいたのが大きいのかなw,oppose,political_ideology,高市氏の行動を批判し、安倍氏の対中姿勢を称賛
辞めたくないから自党の反対派に解散ちらつかせていたぐらいだしそれでよくもまあ元総理の肩書きで現政権を批判するよな恥とか無いんか？,oppose,political_ideology,元総理の肩書きの濫用を批判
自分は上手くやってたみたいに言わないでもらえますか 公約に掲げたこと何かやりとげましたか,oppose,leadership,公約達成の有無での指導力批判
もっとキツく言ってええくらいや 既に置き論破してるのが石破,oppose,other_reason,石破氏の発言を非難し、高市氏を擁護する内容
"総理大臣になっただけのウンコが
何を偉そうに",oppose,leadership,人格否定とalta地位への否定評価
">>1
　　　　 ＿＿＿
　　 ／三ミ三ミ＼
　 ／ミミ🇨🇳三ヾ＼
　/ﾉ／^ﾞ⌒ﾞ⌒ヾミ　ﾍ
　ﾚ｜　　　　　＼ヾ｜
　ﾚイ ⌒＼　／⌒ ｜|｜
　Ｖ(👁ヽ　ィ👁)｜ﾍ/
　(Y　　｜　　　 ﾚ｜　　おまえも事業仕分け
　O|　　(＿　　　Oﾉ 　　　　しておくべきだったわ
　 ヽ 〈 🫦 〉 从
　 ／＼　￣　／ ∧
　/　　)`―-′ /|｜
　＼　/８　　 / | ＼
　/｜｜ ﾟ∞∞/ ノ",oppose,other_reason,中国へのふざけた表現と批判的メッセージ
アホ左翼の扇動に乗るなよ😠😠😠😠 horns,oppose,political_ideology,高市氏への支持を示唆し、左翼を批判
選挙の争点にもならなかった政策バシバシやろうとしてるのはどうかしてるだろ 中途登板なんだから中継ぎなんだよ、緊急必要な事やってから解散して信を問うのが当たり前のやり方,oppose,leadership,中途半端な時期に選挙に踏み出したことへの批判
石破はここまで言われるんやな小泉とほぼ変わらん事言ってるのに,neutral,other_reason,比喩的な表現で支持/反対を明示していない
>>284 あ？俺は高市に入れたつもりは1ミリもねえわ,oppose,political_ideology,保守政治家を中立強調
無能の世襲に権力与えちゃダメだよねえ。,oppose,leadership,若い世代への権力委譲に否定的
"あらゆる面で石破のほうがましだったと経済指標で出ちゃってるのに
ネトウヨ君は勇ましいね〜ｗ",oppose,political_ideology,石破氏支持・高市氏擁護の意識を含む物批判
石破はマスコミにちやほやされたいんだろうが 国益を考えるなら黙ってくれ,oppose,leadership,石破氏の発言が自己演出と見なし批判
後ろからバッコンバッコン,neutral,other_reason,ナレーション的な表現で立場不明
"中国と敵対してるのはバカウヨだけにしとけ！
日本国は中国とちゃん外交努力をしなければならない！",oppose,diplomacy_ability,高市氏の発言に反対し、外交努力を強調。
黙ってスマホでポチポチ5chに書き込む程度にしとけよ,oppose,political_ideology,高市氏の発言に対する軽視・批判姿勢
">>341
国益は中国と仲良くする事",neutral,,日中関係の重要性を述べる一般的な主張
"石破総理の方が良かった
マジで",oppose,leadership,石破氏の評価が高いと発言
先輩総理としてきちんとアドバイスをしたほうがいいですよ ぴょんぴょん跳びはねたりやたらと愛想笑いするのは日本の国格を落とすことになりかねないと ハグなんてもってのほかですよ、はしたない,oppose,leadership,高市氏の行動を非難・批判
石破の一年はほんと時間の無駄だった,oppose,leadership,指導者としての石破氏の約一年間を否定
"石破がやることは全て売国
高市がやることは全て国益
当たり前だろ常識的に考えて",oppose,leadership,石破氏を批判し、高市氏を評価
"高市内閣　支持率60%
不支持率10%
これが現実なんだ",support,other_reason,支持率データを提示し擁護する
"隣国と仲悪いって嫌な状況だから普通にしててほしい
まあインバウンド客は増えすぎてたからこれはこれでいいのかな
安倍さんがインバウンド客を呼びすぎてたよね",neutral,other_reason,議論対象離れて批判無し
石破を思い出しただけでも気持ち悪い さっさと死ねば良いのに、もう思い残すこともないだろうし,oppose,other_reason,石破氏への人格攻撃（死ねば良い）が明確
水を得た魚,support,political_ideology,高市氏の主張に共感している
しゃべんなカス,oppose,other_reason,攻撃的表現による批判
醜い奇妙な生き物はいい加減引っ込んでおれ！,neutral,other_reason,人を指しての皮肉で、高市氏に無関係
だってもう様々なアーティストや企業のイベントが中国での開催を中止にしてるんだぞ。中国で稼げるチャンスが高市政権によって奪われたわけで。,oppose,diplomacy_ability,高市の発言が外交的迷惑を招き、経済的損害を生んだと批判
まあ石破が酷かったから今のアホみたいな政権になっちゃったんだけどね 方向性は違うけど両方売国だよ,oppose,political_ideology,石破氏を排除し、高市氏を支持しない立場を表明
なにもしないのか最適解だと思ってたゲル お前が寝そべってる間にも世界は動いてンだわ,oppose,political_ideology,彼の対応を否定し、消極的姿勢を批判
ただのチャイナリスク 中国に関わるということはこれを受容すること,oppose,diplomacy_ability,中国との関係性に否定的立場
