comment,stance,reason,explanation
ウンチのことなら我が党ニダ（ニダ言った）,neutral,other_reason,内容が関連不明で不適切
"ID:7YT7X58+
http://hissi.org/rea...122/N1lUN1g1OCs.html",neutral,other_reason,URL付きで立場表明なし
反発してるのは中国だけ。同調するのはどうせいつもの北朝鮮だけ,neutral,neutral,立場表明及び批判を含まない事実叙述
やり過ぎくらいがちょうど良いよねぇ???,support,political_ideology,高市氏の強硬姿勢を肯定する表現
"アホだな。ここで黙ってる事ですでに世界は「韓国は中国側だ」と認識している。
誓っていいよ。この事態が収束した時、韓国は終わってる。

出る時は出ないといけない。その時をいつも見誤るのは「損か得か」でしか動かない人間。
尊厳を守る事、人道を優先する事、そのためならば損も得もないと考える者。それこそが信用と信頼を得るのだよ。

韓国はそれができない。だからいつも韓国には味方がいない。",neutral,other_reason,韓国のみならず高市氏を論及せず
間違い探し？,neutral,other_reason,議論の主題から外れ、姿勢を示していない
"日本の新しい指導者は台湾をめぐり中国のレッドライン（越えてはならない一線）を越えることが何を意味するかを直接突きつけられた。
日本軍は占領中に20万人あまりの非武装民間人を殺害し、女性や少女数万人に性的暴行を加え拷問した。
南京大虐殺として知られるこの行動は、20世紀の特に悪名高い戦時残虐行為の一つとされる。
日本は繰り返し謝罪と反省を表明してきた。
しかし、その時代は今年、中国が抗日戦争勝利80周年を記念する中で前面に押し出されている。

CNNの論調はあまり日本に良いこと言ってないような…",neutral,political_ideology,戦時残虐行為と謝罪を記述し、現政権を対象外としている
中国大使があんまりにもアレなこと言い出したのが原因やろう。日本に落ち度なし,neutral,other_reason,日本側の責任を否定し、中国側の発言を原因とした
脱糞？,oppose,other_reason,侮辱的・暗示的な表現による批判
韓国も同調してるらしい。中国ヘイトをすると逮捕だってさｗｗ,neutral,neutral,中国ヘイトの話題に触れており、高市氏批判・支持のどちらとも読み取れない
">>181
というか今経済的にもマズイんじゃなかったか？",oppose,other_reason,高市政権による経済悪化への懸念を表明
">>131
岡田さんの質問は、台湾で米中衝突しても日本には無関係だから、
村立危機事態ではなく集団的自衛権も使えない。
米軍を助けに行く法的根拠はないのでは、というもの。
沖縄の目と鼻の先で米軍が攻撃を受けていても見てるだけ。
これでは、政権取っても日米関係がうまくいかないでしょう。",support,diplomacy_ability,日米関係への影響を支持見解として論じる
>>14 岩屋と宗男で高市にダメージあるんかな？,neutral,addressing others,他人の主張への反論ではなく、他者の影響を尋ねる質問
前段と後段、あまり関連が無いような??? CNNにしては随分纏まり無い内容だね,neutral,other_reason,中国との関係を問う内容でない
所詮マスゴミだろ。Ｇ７とＩＰＡＣが日本支持している。それ以上の支援があるか？G7（カナダ、フランス、ドイツ、イタリア、日本、英国、米国）外相会合共同声明、台湾海峡の平和と安定を維持することの重要性を強調 https://www.roc-taiw..._ja/post/109296.html,neutral,other_reason,支持/批判の明確な主張無
ネトウヨが図星で発狂しとるなｗ,oppose,political_ideology,高市氏支持層による反撃を揶揄
">>187
かなりヤバいだろう。中国の元とスワップするほどにｗ",oppose,security_ability,中国とのスワップ発言が極めて危険と批判
"史上最悪の経済オンチ、も忘れるなよ

高市総理になってから10円も円安になった

物価高対策が第一と掲げているにも関わらずだ

未だに失政アベノミクスなんぞを信じている時代遅れの経済オンチそれが高市早苗",oppose,leadership,経済対策失敗を理由に指導力批判
>>192 パヨクがアホすぎてな。ｗ　Ｇ７もＩＰＡＣも国際社会のほとんどが日本支持なのに小西アホすぎだろｗｗｗ,oppose,criticism_validity,小西議員の批判を非難している
立憲と共産は解散した方がいいと思うんだ,oppose,political_ideology,立憲・共産への否定を表明
常識オンチのお前が言うなよ,oppose,leadership,相手の知識不足を指摘
もうグローバリズムの世界じゃないのよ。中共もそして韓国も、豊かになって法治主義の民主国家になると思いきや、独裁者が君臨して自由が無くなった。「衣食足りて礼節を知る」とかいっとったけど、今の中共の外交官の発言見てもそれは嘘だわ。途上国は途上国なりの民度とかそういうものがあの独裁制にしてるんであって、豊かさ関係ないし、獨裁が世界を混乱させるだけの途上国への富はかえって危険。,oppose,diplomacy_ability,中共の外交官の発言を批判
>>194 トリプル安は早苗ちゃんの功績なんだが？w,oppose,other_reason,皮肉を込めて世界発信を批判
パヨク悔しいのぅ～ｗｗｗ　もうすぐ強制送還させられるからね。今のうちに暴れておきなｗ,neutral,other_reason,中国移送をテーマにした罵倒で直接批判がない
>>1 ホラレモンの動画に参加した時も一人トンチンカンなこと言ってボロボロだったな、コイツ,oppose,leadership,人物の資質を過去経験で否定
">>136
(=^?^=)　日教組が教える歴史は
何故か毎年、明治から戦前で3月の時間切れになる。",neutral,other_reason,歴史教育への批判だが、対象は日教組であり、高市氏ではない。
>>198 というか国を纏めるために日本という分かりやすいアイコンが必要だったんだよなあいつら。抗日映画がいまだに人気なあたり抜け出せないんだわ,neutral,other_reason,日本に向けられた批判ではなく、対人の分析として中立
">>196
社民は？",neutral,other_reason,政党名の言及のみで立場表明なし
">>204
社民は次回で解散じゃね？",neutral,neutral,立場表明の有無と対象の特定
大丈夫大丈夫。彼奴めら「戦争の歴史を忘れるな」言うとるから知らんとは言えないかとｗｗｗ,oppose,political_ideology,保守的・右傾化的な言説を皮肉る
>>7 高市早苗,neutral,other_reason,「高市早苗」のみのコメント。表明なし
要するに」で何をどうはしょってるのかすら理解できないけど鏡見ろ 最悪クイズ王がテキトーに一国の首相を批判するのがメチャメチャ不愉快 悔しかったら首相になってみろって,oppose,leadership,首相批判を不愉快とし、批判者の資質を攻撃
その前に立憲民主党を支持する奴らはゴミ非国民だしね 働かないで楽させろっていうバカしかいない,oppose,political_ideology,支持政党批判による政治的否定
>>203 ってか抗日映画だけが唯一、当局の規制にかからない娯楽だったらしいですな。ただ、やりすぎると徐漸に反中共政府思想につながっていくのは反日暴動の時と一緒ｗｗ,neutral,other_reason,高市氏批判の意図なし、他话题へ転換
自分でバカ晒すなよw,oppose,leadership,to 認めんかバカした自己表示に批判
"千葉県民は朝鮮人しかおらんのか
こんなアゴのしゃくれたブサイク朝鮮人の小西洋之を当選させるんだから",oppose,other_reason,人種差別的発言で立場明確
だって、クイズ王小西だぜ？,oppose,leadership,小西氏への皮肉で資質を疑問視
とんでもないアホがやってきた！,oppose,leadership,指導者としての資質を否定
要するに立憲民主党が政権をとったら日本は中国の犬になる,oppose,political_ideology,中国擁護と日本の敵対を意味し、立場表明と意识形态差異を示した
人生オンチで頭が弱い気持ち悪い妖怪なだけ,oppose,leadership,人柄・資質面での否定表現
"門田隆将【解散総選挙?議席予測】
高市自民党「45増」単独過半数／立憲民主党「43減」惨敗",neutral,neutral,議席予測の事実のみ表明
>>33 米軍の基地があるのに中国が戦争吹っ掛けるか,neutral,other_reason,敵対行動前提の仮定で論評なし
うちの選挙区じゃないんや、千葉だが,neutral,neutral,立場表明や主要対象が不明だと判断
"が、立憲共産にはそれが出来る支持が無い
そこで立憲共産は夢想した、外国勢力が今の日本社会を壊してくれないか",oppose,political_ideology,立憲共産党を批判し外国勢力利用を示唆
>>218 何故か「日本とサシで戦うシミュレート」らしい,oppose,security_ability,台湾有事の発言を軍事的シミュレーションと批判
ここで日本が悪いっていう政党に誰が投票するかよ,oppose,other_reason,高市批判を支持する内容
">>218
ソースがグレタ板なので、相手不要",neutral,other_reason,支持も批判も表現されていない
>>222 中共がするんじゃね？ 知らんけど,neutral,other_reason,-China行動の可能性を示唆したが評価なし
>>221 それでも日本には勝てんだろ 中国の海洋戦力、日本に勝てると思う？,neutral,other_reason,日本と中国の軍事力比較という論点が記事主題と無関係
やっぱソースはモランボン???,neutral,neutral,言及が不明確で立場を特定不可能
>>215 立憲のマニフェストで中国の犬を目指しますって言ってみろ,oppose,political_ideology,中国に従順な立場を批判した皮肉
>>225 そもそも、輸送力が……,neutral,other_reason,文頭の引用を含む意見ではなく、内容が不完全
まあ数はかなりある、開戦直後の飽和攻撃に賭けるなら結構強いかも,neutral,neutral,台湾有事の議論と無関係
"遠洋に出ていくわけでもないし
庭である中国沿岸が主戦場だから問題ないな",oppose,security_ability,国家安全保障上の重大性を軽視している
中国人が日本から消えただけで大成果だろ,oppose,political_ideology,排他的・人種主義的発言と判断
>>230 台湾島に上陸しないと勝利条件を満たさない,neutral,neutral,導入セリフの引用のみで立場なし
"いや、私は支那が勝てるとは思っていないが
連中はそうでもないらしいんだわ???",neutral,other_reason,中国に対する感情を述べるが、高市氏への意見が不明
誰が工作員かよくわかる,oppose,other_reason,高市氏を批判する文脈
海洋進出を目指している以上、渡海能力は必須,neutral,other_reason,立場表明がなく事実主張に留まっている
左の罪明()が実は超保守派！？,neutral,other_reason,発言者の立場のみ述べ、高市氏を支持・批判していない
">>229
漁船で兵員輸送か……",oppose,security_ability,軍事的懸念を示唆
>>235 初手でお互いどれだけ毛ズレるか、毛ズラれるか,neutral,other_reason,抽象的表現で立場不明
立憲って中国のイヌばっかだな。まぁ、コイツは与党を批判したいだけの馬鹿なのかも知れんが。,oppose,political_ideology,立憲民主党への信頼を示しつつ批判している
"強襲揚陸艦、先日も一隻また出来たらしい
練度はアレだが数はあるから、バカにするのはアカン",neutral,other_reason,本艦に関する状況説明のみで立場なし
>>230 韓国、沖縄、グアムと米軍基地に囲まれて無謀すぎる,oppose,security_ability,台湾有事の発言を脅威と評価
こいつ当選させるんじゃねえよな 選挙区のアホは,oppose,leadership,人物指名と選挙区非難で指導力批判
そうは思わへんけどな。,neutral,other_reason,批判の意を否定するものと捉えられ、明確な立場ない。
小西は経歴だけは立派なのにねえ,oppose,leadership,経歴は立派だが能力に疑問を呈
">>39 こいつも中国人かな
日本人でコレは頭悪すぎだろ",oppose,security_ability,安全保障への理解不足と批判
潜水艦群のマトでは？,neutral,other_reason,軍事能力への言及が曖昧。支援・批判の明確性欠如
">>241 在韓米軍は動けない、のでは？
在韓外国人が退避を始めるだろうし……",neutral,other_reason,安全保障への影響の懸念の提示。立場は表明していない
>>244 クイズ王が？,neutral,other_reason,歴史的称号の言及で立場表明なし。
今までの政権では態度を曖昧にしてどっち付かずやったのを止めただけやろ？,support,political_ideology,対中外交の姿勢について支持
"中国様！僕言ってやりましたよ！
高市の悪口は任せてください！！",oppose,criticism_validity,高市氏の批评内容に賛同している
">>229
飽和攻撃すれば飽和攻撃される
台湾を封鎖すればマラッカ海峡を封鎖される",oppose,security_ability,台湾有事の対応を安全保障面で批判
"こういうものこそ進次郎構文で回避しとけばいいだけの話なのに
わざわざ「なる」って明言しちゃうからさぁ???
お前らネットいきり軍師様でもそう思わん？",oppose,political_ideology,進次郎構文への言及から政策判断の非難
なり得ると言ったのに、耳が悪いのかな,oppose,political_ideology,政策の意図を誤解しているとして批判
">>143
韓国は日本の敵だわ
さっさと竹島返しな",neutral,other_reason,高市氏批判と無関係な権利主張。
もともと「戦略的互恵関係」とか私は嫌やってん。安倍ちゃんには悪いけど。,oppose,political_ideology,安倍政権下の外交政策に否定的
">>248
特に立憲はそんなの多い
確かに経歴だけ見れば超がつくほど良い
人格が終わってる奴が多い
政治家じゃなければコンサルやって詐欺してる様な連中",oppose,other_reason,立憲民主党者への人間性批判
小西はネクストキャビネットでは厚生労働大臣になってんだけどパワハラ気質のこいつに労働や健康福祉について担当できるわけねーだろバカ野田,oppose,leadership,人物の資質としてパワハラを批判
">>256
まぁ、元?民主党だからね
あの鳩も居た",oppose,political_ideology,元民主党や鳩という比喩で批判
">>246
初っ端で日米に攻撃しないならまあ",oppose,security_ability,台湾有事への対処が不十分と評価
"モリカケで雰囲気に流されるアホが多すぎてウンザリしたけど
兵庫県知事辺りから潮目が変わってきたかな",neutral,other_reason,モリカケや兵庫知事への言及で高市氏とは無関係
なりうるはなるとおなじだぎゃこんクソタワケが,oppose,security_ability,台湾有事の発言を無理解として批判
要するに、ヒョットコニタンは口のとんがったヒョットコの一族w,oppose,criticism_validity,小西洋之氏の批判内容を模倣・軽視
お前は「耳が悪い」のか？「頭が悪い」のか？？,oppose,leadership,小西議員批判を対象とした人身攻撃で、リーダー資質批判
>>251 ロシアのウクライナ初っ端みたいに失敗してくれるなら問題ない,oppose,other_reason,高市首相の姿勢は失敗への評価
土曜日かあ 和歌山のキチガイ偽みのが書き込みする日だなあ,neutral,other_reason,氏名・立場否定を含まず、明確な判断不可
">>261
「なり得る」? 「なる可能性がある」や「なることができると」という意味を持つ表現
「成る」?物事が自然な経過や流れによって、ある状態から別の状態へ変化したり、出来上がったり、実現したりする
全然違うだろ？間抜け",oppose,criticism_validity,小西議員の批判を支持
なりうるがなるとイコールになるのは中国が台湾侵攻するつもりなのが可能性ではなく確定した事実の場合だけだぞ,oppose,security_ability,中国の台湾侵攻を想定し、安全保障観点での即応論を提示
"261
よう日本語不自由者。",neutral,other_reason,相手の言語能力を決めつける暴言で、支持・批判の間接的表現でない
>>233 少なくとも負けはしないよねぇ、なんで勝てると思ってるのか,neutral,neutral, politique的成果の優劣ではなく、内面の確信を述べている
">>269
１００万台のドローンで爆撃に来るとか
出来もしない寝言しか言ってこない連中だからなぁ???",oppose,security_ability,高市氏の発言を無能と嘲笑する
政治オンチがエラそうに??????,oppose,leadership,「政治オンチ」と直接批判
また亡命しますみたいな世間を騒がせたいだけの口から出まかせなんでしょう？,oppose,leadership,高市首相の言動を軽蔑し、指導力に疑問を呈
単に数が多いからとか？,neutral,other_reason,数の多さに疑問を呈するだけで支持・批判はしない
>>270 ミサイルよりおっそい電磁妨害で狂いそうなドローンで何ができるんだよ,oppose,security_ability,ドローンの能力への疑問表明
>>273 その数をどうやって日本に送るんだ…,neutral,neutral,文章の意図が不明で立場不明
立憲民主党「女に政治は任せられん！」,oppose,political_ideology,性別に基づく差別的発言による政治的立場批判
>>275 台湾島に送るやろな,oppose,security_ability,台湾への軍事的関与を示唆しており、安全保障観点での持ち合わせ不足を批判
">>274
先週、そのてのツッコミが入り捲った???",neutral,other_reason,引用文の文脈から判断不可
"コイツに尖閣はどこの領有って聞いてみないとな
なんて答えるのかな？",oppose,political_ideology,高市氏の領土認識を皮肉
"古市黙って当たり障りないどうでもいい話題に逃げてたわ
消してないだけマシか
黙って消したらもっと軽蔑されるだけだからな",oppose,leadership,沈黙や逃げを弱さと批判
">>233
日本どころか、台湾どころか、金門島にも進んでないのに、８０年間
金門島なんて目の前ですよ。浮き輪で泳いで行ける
それが８０年間出来ないのは、後ろに沖縄グアム韓国と米軍基地がずらりと並んでるから",neutral,neutral,事実叙述・立場表明なし
">>270
中獄のドローン
航続距離足らず
海に落ちる",oppose,security_ability,防衛能力の弱さを批判
立憲民主党が政権取ることはない,neutral,neutral,小西洋之議員の批判対象でない
>>282 マッハのスピードも出せない七面鳥の群れだからねぇ???,oppose,leadership,リーダー層の能力を『七面鳥』に喩え、指導力の欠如を批判
"演習名目でまず台湾島囲うように数個艦隊が展開するやろ
それを阻止出来るかがまず最初の問題かな
展開されたら、日米側と艦隊戦になるんじゃないかなあ",neutral,other_reason,単なる事実仮定と戦略的見通し述べ。立場表明含まず
">>277
一対一で日本と戦う想定での話だからそれは…",neutral,other_reason,関連無しの条件付き意見で排除
んなことはやらないよ、流石にレス乞食みたいにバカではない,oppose,leadership,相手をバカ呼ばわりし、人柄を否定した
だよね、ただ台湾にそれをやったら確実にアメリカとはガチバトルだから日本が主要な海洋戦力を潜水艦で撃滅して空母打撃群を擁して中国の沿岸基地を制圧にかかるのでは?,neutral,neutral,事実叙述と仮定の混合で立場がない
艦隊戦してる間に、台湾島は中国航空優勢、で、強襲揚陸艦が来る感じじゃないかなとは思う台湾側に阻止出来る戦力はあるから、日米が早めに参戦して包囲崩せるかかな,neutral,other_reason,高市氏批判への直接言及なし
>>281 中国は金門島を奪取してお茶を濁すかも、と思う あそこアメリカの防衛対象に含まれてないでしょ,neutral,neutral,立場表明なしだけで背景設定の提示
"まーたコイツか
立民を代表するかのように軽率と的外れなコメントしか言わない
何度失敗しても懲りない厚顔無恥",oppose,leadership,小西議員を人物として批判
"ネトウヨが率先して台湾出兵しろよw
当然参加するよな！",oppose,security_ability,対中衝突の言及は安保無知を示唆
,,,
>>290 意味がない 中国の勝利条件は列島線に穴を開けることと思うんだ,neutral,neutral,立場表明なし。意味論の考察のみ
莫迦じゃねぇの？お前,oppose,leadership,相手への人種的侮辱と無能評価
経済音痴でもある,oppose,leadership,経済知識不足を指摘し、指導力への批判
紙芝居芸人が何いってんだ,neutral,other_reason,内容が意味不明で判断不能
>>294 列島線の形成、じゃないかな,neutral,other_reason,列島線形成は改正案に関連せず、政治的立場を示していない
>>290 アメリカは少数とはいえ金門島に軍を送ってるのでどうなるのか正直わからん,neutral,other_reason,記述は事実のみで立場なし
"？ちょっとわからない
第一列島線の一部である台湾島を奪取すると、太平洋への橋頭堡になる",neutral,neutral,台湾をめぐる地政学的見解を述べており、独自主張を含むが対象者批判含まず
こういうパヨクが強い言葉を使ってたり顔になってるのって、本人たちは「してやったり」なんだろうけど、我々は亀田一家みたいなものとして見てるんだよな,oppose,political_ideology,保守的・反パヨクの価値観で非難
スパイが誰だかよくわかる,neutral,other_reason,高市氏批判の文脈でないため
概ね無知が吠えてるくらいの反応しかないのにメンタル強いなw,oppose,leadership,有識者以外の反応を揶揄し、相手の資質をけん引
>>299 軍事指導のためで百人ぐらい,neutral,other_reason,軍事人員数に関する単なる記述。立場表明なし
"まあそれはそうやな
そこは否定のしようはない",oppose,security_ability,安全保障知識不足を指摘
>>296 タイミング的には石破だが…,neutral,other_reason,石破氏への言及でなし
片方（先進国）は定義も決まっていないから意味がない話,neutral,neutral,立場表明なし、 Reply_commentary
">>300 尖閣とか、沖縄とかもね
そうやって列島で線を構築、次いでその向こうにある島々を狙う
列島線図にある様に",neutral,other_reason,列島線図を例示しただけ
"自己紹介か
高市は当たり前のこと言っただけ
言わせたのはお前のところの元外相",support,political_ideology,高市の発言肯定と元外相への責任転嫁
"てか、対アメリカを考えるなら、いかにアメリカ太平洋軍のイヤな戦略をとるかだと思う
太平洋軍は拠点がハワイ?日本?グアム
まずグアムを分断すれば、シーレーンの中国確保の道が開ける",neutral,other_reason,中国優位の戰略提言で、高市氏擁護／批判の明らかな表明なしなら
"何でこんな奴が当選するんだ？
A：小西の立候補地区は3人が当選して、内2枠に自民からの刺客を送って当選させても、残りが泡沫なら自動的に小西が組織票で当選するから
daそうな",oppose,leadership,小西の当選に疑問を呈し、人選を批判。
">>204
(=^?^=)	チャゲ&飛鳥方式
「解散が出来ないので脱退しました」",neutral,neutral,政治的立場表明なし
">>230
(=^?^=)　そう考えると不思議
中国海軍の艦船数は米軍を上回るのに
太平洋艦隊すら組織出来ない",neutral,neutral,立場表明がなく、高市首相を評価していない
クイズでもやってろ,neutral,neutral,無関係な反応で立場不明
">>310
だからこその、太平洋分割統治提案
ハワイまで中共圏",oppose,security_ability,高市発言による危険性を強調
>>313 そりゃ???練度が雲泥の差だし???,oppose,security_ability,安全保障の出来事に対して相手と引き離す発言
>>315 それは言葉遊び グアムを分断すればやりたい放題だよ,oppose,security_ability,台湾有事の定義を軽視する発言と批判
"言葉遊びでなく、ここまでやるぞって宣言さ
だから米国は黙ってろ、口も手も出すなと",oppose,other_reason,高市氏の主張に対する明確な否定と米国の介入阻止
"まあグアムを分断する動きになったらアメリカもなりふり構わないやろな
ウッカリしたら核戦争、アメリカも空母落とされたら核もじさないとか言ってたし",neutral,neutral,論点が曖昧で立場が不明
実際、アメリカ空母なんてちっさい街が動いてるみたいなもんだからな やられたらキレて核もおかしくはない,neutral,other_reason,アメリカ空母の比較と核反応を仮定した表現で立場不鮮明
">>319
台湾侵攻時点で、容赦無くなると予想",oppose,security_ability,台湾有事を見据えた強い防衛姿勢を評価
"蘭丸じゃ無いけど、立憲はコイツらからネットを切り離した方がいいぞ
本当にマジで",oppose,leadership,立憲批判に伴う指導力への否定
">>320
米国は核は見せのみ、と弁えてるでしょ
使用するのは、余程の時くらい",neutral,other_reason,記事と無関係な内容
もちろんどんなんだけど、現実問題として台湾島本体への侵攻の難易度が高すぎるんだよね… それに比べたら楽勝だし、アメリカも手出ししてこないとなると国威発揚にはちょうどいい,support,political_ideology,国の利益や国威発揚を重視する立場
外交オンチとか言うけど、こいつは外交したことあるの？,oppose,criticism_validity,批判の根拠を否定
">>321
台湾落ちたらグアムが最前線になるしね",neutral,other_reason,台湾情勢に関する地政学的指摘
"立憲共産は今や少数集団、ヤバくならんと切り離しはしない
そしてその頃には、もう遅い",oppose,political_ideology,立憲・共産党への批判と言い換えている点で、政治的主張の一つとして見なされる。
"それはない、太平洋軍2個打撃群と日本だけじゃないかな、よくてオーストラリアとアメリカ空母打撃群がもう1個くるくらいだと思う
グアムがヤバイとかになったら欧州派遣以外来るよ",neutral,other_reason,有事予測に関する見解で立場表明なし
"バカウヨが総理になって1か月もたたずにこれだが
ネトウヨ謝罪のレスのひとつでもしたのか",oppose,political_ideology,政治的態度を否定し、ネトウヨと非難
昔脱糞民主党ってのがあったな,neutral,other_reason,過去政党に言及する内容で立場不明
議席を確保してくれる貴重な枠だから無下には出来ない??? 野放しにするしかないというのが現実,oppose,leadership,高氏の能力不足を認め、現実的対処を強いられていると批判。
馬鹿河本がレス欲しいってさ、誰か相手してやって,oppose,political_ideology,河本氏への差別的言及で攻撃的
>>324 結果として金門島だけしかとれなかった、くらいならわかるが 開戦する勝利条件が金門島はないかな 意味が無い,neutral,neutral,金門島の収復を想定した結果論を述べており、高市氏への直接的な評価はない
有る訳無いじゃん???,oppose,security_ability,台湾有事の可能性否定で高市氏の評価低下
">323
空母撃沈は余程なんよ、アメリカは言ってる",oppose,political_ideology,安全保障政策に関する強硬な立場を表明
">>1
こいつは、キチガイ",oppose,leadership,個人の資質を否定する表現で、高市首相への否定的評価
">>1
まあ、
悪辣なテロ国家北朝鮮????も
悪辣な侵略国家中共も
日本とアメリカの離反を画策しまくっている
特に、石破で離反工作が成功しかけていたからな
中共としては、悔しくて堪んないだろう
アメリカとしっかりとタッグを組んでいけば
悪辣な侵略国家中共は負けるしかない
中共が火??病を熾せば熾すほど
中共の痛さが全世界に沁み渡る
高市発言は、むしろ非常に良かったよ
日本国内のスパイの洗い出しにも非常に役立った
悪辣な侵略国家中共ヤクザは
どんどんその邪悪な本性を晒し
結局、高市の完勝だな",support,leadership,高市氏の発言を戦略的勝利と評価
いつ亡命するんだよw,oppose,leadership,高市首相の資質否定し、退陣を促す内容
"安全保障オンチ
民主党政権時代に同盟相手のアメリカとの安全保障に
深刻なダメージ与えた連中が何言ってんだ？",oppose,security_ability,民主党政権の防衛政策を批判
"「要するに」……？？
自称憲法学者様は違うなぁwww",oppose,criticism_validity,小西氏を「憲法学者」と皮肉っている
>>340 クイズ王では？,neutral,other_reason,専門的意見ではなく評価の意図が不明
亡命忘れてたな、はよ,neutral,other_reason,亡命の文脈が不明で、直接的な政治的立場表明がない
今回だけは、小西に一票,oppose,other_reason,唯一支持表明の対象が小西議員であるため、高市批判を支持する意思表示
>>343 亡命はよ,oppose,other_reason,自分の所属意向を暗示
">>343
何に投票？",neutral,none,質問文で立場表明無し
亡命ってか強制送還?外患誘致罪で死刑だろｗ,oppose,other_reason,中国関連の怒りの発言
日中関係悪化と円安物価高 最低賃金上げない 米の価格下げない でも国会議員の給料は上げる 文句言いたくなるのは分かる,oppose,leadership,議員の給与増額に対する不満を示し、指導力に疑問を呈
高市って国防周りの基礎知識知識はまるでないからな,oppose,security_ability,国防知識不足を指摘
"月5万国会議員の給料上げる
って
酷い",oppose,political_ideology,高市内閣の身length制度への反発として立場表明
立民て何でこうも見事なヴァカを取り揃えてるのかね,oppose,other_reason,立民を批判しつつ高市氏を支持するニュアンス
そんなのだけ、切り離されたので群れてるだけ,neutral,other_reason,単なる状況の比喩的表现で立場を示していない
ホンマに責任ある仕事やらなくて、あげあしどりだけで、高額の給料貰えるから野党はホンマにええな,oppose,criticism_validity,小西洋之議員の批判に対して賛同する内容
「銀バエ」だな,oppose,other_reason,皮肉や蔑称を使い批判を表明
"元々真っ当な奴は最初から自民に行っちゃうし
左派系の真っ当なのは百合子の篩で国民に行っちゃったしで
立民ってそもそも出涸らししか居ないって話",oppose,political_ideology,自民党に移籍する実情を根拠に立民支持層を否定
弁護士上がりのザイニチ活動家風情が逆上せてんなよおまエラを裁く時は有事法制の名の下極刑一択だと思え,oppose,other_reason,高市首相を擁護せず、非難的な表現
政権とる前の民主党はままごとのシャドーキャビネットごっこをしてたよ。,neutral,other_reason,対象人物批判せず記述した。
岡田がたたかれだしたから必死になって高市に全責任擦り付けようとしてる,oppose,criticism_validity,小西批判の正当性否定
韓国の手先の立民に外交はもっと任せられない,oppose,diplomacy_ability,立民を外交能力不足と批判
あんたはクイズだけやってりゃ良いんだよ,neutral,other_reason,相手への命令文で立場表明なし
コニタンは中国との外交は得意なんやろ,oppose,diplomacy_ability,高市氏の中国外交能力を否定
大量の迷惑メールが」とか言って喚くのかな？,neutral,other_reason,文脈が政治的批判を含まず、状況を揶揄している
">>21
石破が弁が立つとか思っちゃうわけ？
彼の発言は回りくどいだけで何も語ってないのと同じなのにｗ",oppose,leadership,弁が立つと揶揄し、発言無効化
最近新たにすげ～バカな女がいたぞ。名前忘れたけど、病気なのかと思うほど、とにかくすげ～女だよ,oppose,leadership,「バカな女」と表現し、指導者としての資質を否定
日本の国益に反する活動を行っている議員は、次の選挙で落とそう。,oppose,leadership,指摘の議員の行動が国益に反すると評価
政治オンチが言うことは一味違うなw,oppose,leadership,高市首相を政治的無能と評し、指導力に疑問
小西ごときが、笑わせるな,oppose,leadership,小西洋之議員への人間否定による指導力批判
小西というと、国会でお子ちゃまクイズやらかして失笑買ってたよな,oppose,other_reason,小西を批判しつつ高市を擁護する文脈
小西の主張する「外交」とやらは、とにかくひたすら中国様のご機嫌を伺って、中国様のおっしゃることは無条件かつ即時に実行する」を意味するんだろう,oppose,diplomacy_ability,中国への迎合姿勢を批判している
>>363 田島とかって女？もと国連職員で見るからにエラハリ顔で、手当が読めなかった,neutral,other_reason,高市氏批判を含まない個人評価
大便党は政治ウンチ,oppose,other_reason,諧調表現で対立政党を侮辱
さすが、名古屋で脱藩事件起こした立憲だな,oppose,criticism_validity,小西洋之氏の批判に同意する内容
"""脱糞民主党""投稿事件は「不起訴処分」、立憲民主党から刑事告訴された匿名アカウントが公表
「脱糞民主党」などとSNSに書き込んだとして、立憲民主党から名誉毀損罪で刑事告訴されていたX（旧ツイッター）の匿名アカウントが5月7日までに、不起訴処分となったことを公表した。
(略)
河本『あああああああああああああ啊啊啊啊啊啊啊啊啊啊啊啊ああああ！！！！！！！！！！！』（???????????????????????！！！！！！????????????????????????????????????！！！！！！！ )

33 桃やつはし ◆2k7IMYCKnx3b 2023/05/24(水) 07:20:22.17 ID:JdPtKLyt
ネトウヨはアホだから名誉毀損で刑事告訴なんて
実際には無いなんて思ってるだろ
最近な立憲民主党を不当に貶めた奴が
党から刑事告訴されて家宅捜索入ってるからな
誹謗中傷はいい加減にやめとけよ",oppose,criticism_validity,匿名アカウントを擁護しつつ立憲の告訴を否定
なんでヒロユキにはこういうのが多いの?,neutral,other_reason,相手への疑問で個人差の指摘のみ
">>321
(=^?^=)　日本なら紫禁城とか天安門など
歴史的建造物は撃つな壊すなというだろうけど
アメリカはそんなの考えないでしょうなぁ。",neutral,other_reason,歴史建造物についての議論だが、高市首相批判への言及無し
>>363 福島瑞穂かｗ,support,political_ideology,民主党の代表をからかう皮肉のため支持と判断
>>329 (=^?^=)　誰に何を？,neutral,other_reason,文脈不明で論点不明
政治オンチが要するな,oppose,leadership,「政治オンチ」と指摘しており、高市首相の資質を批判している
>>372 本当のこと言ったのに処分とか起訴って無理がありすぎ,support,criticism_validity,批判自体に正当性があるとした
"かまってちゃん
かまったら負け",neutral,other_reason,高市氏の批判や支持を含んでいない
あれ?どうして5000件の中身伝えないの?批判だから？ｗ,oppose,other_reason,高市批判の様子を風刺的に描写
