comment,stance,reason,explanation
"＞＞いま最低１０コア＋RTX4060 12GB　
これジジイには買えない",neutral,other_reason,高市氏への言及なし
何年臨床やってたか次第だな 10年くらいやってれば現場の気持ちも分かるはず,neutral,other_reason,対象人物の経験期間について述べるだけ
"なに？　お呼びでない？
こりゃまた失礼しました
しかし医者なんかCore-Duo Macで充分すぎる",neutral,neutral,立場表明なく、IT環境に関する冷静な主張
HIFU＜＝前立腺のやつ　インチキ,neutral,other_reason,内容が特定技術の評価で、記事触れず
,,,
電気代だけで　１クール１００マン取れるからな　詐欺だよ,oppose,other_reason,業者の費用申し立てを批判
完全な電子カルテの前に、投薬検査等でのオーダーシステムとしてはNECが既にPCソフトを出していただろ。2000年前後な。費用が高いとか操作出来ないなんて医療機関は潰れて結構。,oppose,leadership,高市内閣政策を軽視し、廃業を容認
電子カルテ化されたら診療報酬水増しバレちゃうからね 中規模病院のやりたい放題を許してるのが社会保障費増大に拍車かけてる,oppose,political_ideology,高市内閣の政策に反対し、権力の悪用を批判
">>1
また共産系かよ
費用はともかくとして操作できないってそんな医師に診察が務まるのかよ？
医師免許剥奪でいいよ",oppose,leadership,医師としての資質に疑問を呈し、免許剥奪を主張
">>212
昔の歯科によくあったからな、水増し。だから明細書出すのも義務化された。義務化じゃなくて実質的に命令だがw",oppose,leadership,義務化を実質命令と批判
">>73
短期的になるか別としてもそこに仕事が生まれるわけでいいことじゃない
カルテ入力代行を切り替え前のものは認めるとしたらいい
スキャンでもいい
早く切り替え初めたら楽なのに理由をつけてやりだからないのは医療関係者としてスキル低くない？
カルテがあったら困るひとでもいるの？マイナ保険証の時のように",neutral,other_reason,医療関係者への批判はあっても、高市氏への支持・批判は不明確
病院潰してどうする気やら,oppose,leadership,医療崩壊を招く政策を推進
">>1
それは言い過ぎそこまでではない
何が問題かと言うと後出しで色々と追加してその都度申請とか更新作業しなきゃならんのが面倒くさいのとサイバー攻撃対策が診療所に丸投げの状態",oppose,other_reason,政府の負担転嫁や手間を批判
マイナカード導入の時も医療機関に対して補助金は出ただろ。今回もそういうのはやるはずだよ,neutral,other_reason,補助金導入を例に述べてるだけで意見は表明していない
">>92
整形って確かに遅れてるイメージ
年寄りがたくさん来る診療科目ほど遅れてたりしてね
地方関係無く",neutral,other_reason,整形科の遅れを指摘し、地域に無関係とは述べているが、高市內閣への評価は含まれていない。
切り捨てか？全国どこでも同じスペックのものが情報として見られるようになるのに年だからとか言ってやらないのって患者のためになってないと思うけどね,oppose,other_reason,国民の医療アクセス犠牲を助長するとして批判
"都市部は電子カルテは進んでいるけど
地方の紙の医者はどんどん廃業するという
東京の過密化が進むね",neutral,other_reason,地域格差を述べ、感情表現
,,,
電子カルテだと複数診療や重複投与がばれちゃうんだっけおクスリ目的患者を一掃するにはいいじゃん,support,political_ideology,国民の医療利用を抑える右傾思想を示唆
操作出来ないじゃなくて勉強して下さい 仕事なんで,oppose,other_reason,「勉強しろ」という指導を強調
,,,
高市さんは笑顔で誤魔化しているが、素の表情は非常に不安を催せする要素を感じる、何も分かっていない、表層的なやってる感で政治を進めているという勘違いの系譜の継承者に過ぎないのではないかと、そしてやる気があり仕事は速い、これは基礎を詰めないで数をこなして実績とする危険な兆候で全て駄目になっていく判断の蓄積にしかならない可能性はある、危険と看做されても仕方が無いだろう、善意に見えるとかその逆かは早已関係が無い,oppose,leadership,政治的判断力と資質に対する否定的評価
政権の舵取りを国民目線に合わしてゆくのなら古いものをすべて淘汰するわけじゃなく多様な在り方に対応できるようにしなきゃいかんだろ,support,other_reason,新旧の両立を優先する姿勢を肯定
"医療機関が無くなれば医療費も掛からないし医療事故も起きない
皆様の歓迎する状況だろ？",oppose,other_reason,医療機関閉鎖を歓迎する姿勢を露呈
俺もスマホは持っててアマゾンや楽天は登録してるけど、フォーマット見るだけでゴチャゴチャしてて買うのが怖くて躊躇ってたけどどうしてもアマゾンでしか買えない物があったから初めてアマゾンで注文した明日それが届く本当デジタル化は怖い所あるからねアマゾンや楽天なんて設けてるのに何故スポンサーCM流すのか意味不明やわあとタップ出来る出来ないの判断も難しい商品説明も不十分な所も多い、これ指導しろと思うやっぱり実店舗が確実で安心,oppose,other_reason,消費行動のデジタル化への不安表明
デジタルについてこれない奴等の面倒見れるほど日本は裕福じゃなくなったんだよ,oppose,leadership,高市内閣の施策を批判している
EMP攻撃されて全PCが死んだら医療も心中するの？それは駄目だよね,oppose,other_reason,電子カルテ義務化への懸念として医療崩壊を批判
>>6 ほんとそれ,neutral,neutral,引用コメントへの同意を示すが、立場表明無し
"高いってどういうことだよ
システム50万くらいだろ",neutral,neutral,費用に関する具体的な主張なし
待合室に「9条を守れ」ってポスターが張ってあるような病院？,neutral,neutral,政治的立場表明が曖昧で、うやむやに扱われるだけ
,,,
何でも変革すればいいってもんじゃない,oppose,leadership,本文が従来型医療の重要性を強調しており、政治的リーダーの決断に対する反発となっており、『変革』の小里氏保守主義的強行姿勢と矛盾する
カルテの改ざん阻止出来るならいいこと,support,other_reason,義務化に他の利点を重視
">>206
プロ中のプロなんだが
同年、金沢大学医学部第2外科学教室入局。その後、金沢大学医学部附属病院、黒部市民病院、富山県立中央病院、国立金沢病院に外科医として勤務[5]。1992年、金沢大学附属病院救急部・集中治療部助手[5]。1995年4月、日本医科大学救急医学教室助手、日本医科大学付属病院高度救命救急センター[5]。1996年4月、恵寿総合病院救急部副部長[4]。1997年4月、金沢大学附属病院救急部・集中治療部助手[4]。1999年4月、金沢大学附属病院救急部・集中治療部講師[4]。2000年4月、日本医科大学医学部救急医学教室助手、日本医科大学千葉北総病院救命救急センター医員[4]。2004年4月、日本医科大学医学部救急医学教室講師、日本医科大学千葉北総病院救命救急センター[4]。2008年10月、日本医科大学医学部救急医学教室准教授、日本医科大学千葉北総病院救命救急センター[4]。2014年4月、日本医科大学医学部救急医学教室教授、日本医科大学千葉北総病院救命救急センター部長[4]2016年4月、日本医科大学医学部救急医学教室教授、日本医科大学千葉北総病院副院長・救命救急センター部長[6]。",neutral,other_reason,専門職歴の一覧であり、立場表明なし
ウチの親見ると分かるけど、デジタル化についていけないのはもう高度な仕事しない方が良い。それが医師でも肉体労働、単純労働,neutral,other_reason,医師の専門性に関する価値判断であり、立場表明はない
"ほんとに自民と官僚は現場の意見なんにも聞かずに適当に進めてくな
特に官僚どもがろくなもんじゃねえ",oppose,leadership,官僚の指導力不足を批判
"医者になる能力はあるんだから覚える気があればできるだろ
やる気がないだけ",oppose,leadership,医師のやる気不足を責め、指導力の欠如を示唆
他人に対して廃業しろとか簡単に言えちゃうようなカスが子供給付金に文句つけてると思うとウケるな それで代わりに電子カルテ使える大量の移民入れたらまたお前らは文句言うんだろ？,oppose,other_reason,高市内閣を「カス」と貶め、政策批判を含む
"＞電子カルテ
70代前半の医師なら難しくはない筈
でも後で訂正がきかない(凄く簡単な裏技はあるｗ)",neutral,other_reason,当事者の操作性や修正ユーモアの話で、高市氏評価無し
モニターは19インチ4：3ではなくて24インチ16：9、できれば16：10がいいなｗ 現場よりｗ,neutral,other_reason,モニターサイズに関する個人的要望で、高市氏への評価は該当なし
医者がついていけないのが問題ではなく金目の話だろうにw医療が存在するところに住めというのが国の意思,oppose,other_reason,政府主導の義務化批判・地方医療崩壊への懸念
,,,
chmateみたいにuiちゃんとしてねえもんを一億かけて入れろと？一度使ってからほざけと紙カルテで一コマ40人診れたのが富士通入れたら15人が限界になったUI直すのは飯の種だからちょこちょこやって一箇所200万とか言われるんだぜ,oppose,other_reason,電子カルテ導入に反対する意見を述べている
">>10
うん",neutral,neutral,肯定返信で立場なし
医者は頭悪いので電子カルテを操作できません,oppose,leadership,医師の能力不足を根本理由とし、高市の政策支援を批判
あほくさ、電子カルテなんかにしたら医療事故だらけなのバレるじゃん。ただでさえ、隠蔽だらけで、脳外科医〇〇くんしかいないのにな。,oppose,leadership,高市内閣の医療改革への対応を严厉に批判
">>249
隠蔽、捏造方法決めてあげれば使うよ？",oppose,other_reason,掲示板の匿名スレッドでの書き込みで、匿名性と非現実的な提案文」から判断。内容が公的制度批判を含み、態度は否定的。}」 Romans 7:24-25 (注目宗教極右議員を表現する場合の分析基準は上記ルールに従い。-fiend of distractions→... 
">UI直すのは飯の種だからちょこちょこやって
何その歯医者さん",oppose,other_reason,医療現場の苦悩を無視した発言
電子カルテ操作できないのは廃業した方がいい,oppose,leadership,高市内閣の政策批判として人材の無力性を指摘
"猶予はたっぷりあっただがな
ＩＴ化もできない病院は廃業してくれないと医療の邪魔でしかない",oppose,leadership,開業医努力不足を責める口調で、対策不十分な指導者を批判
"近所のかかりつけ医は医師1人、看護師1人、受付2人の個人経営の町医者だが紙のカルテだな
こんな町医者が電子カルテにしてどんなメリットがあるのやら",oppose,leadership,地域医療支援が不十分とは指摘
未だにエクセルすら使えない若者にできるのか？,oppose,leadership,若者のIT能力不足への懸念から制度説得力に疑問
冴えないババァの医者への利益供与じゃん、また、補助金ばら撒くんだぜ。,oppose,other_reason,高市内閣を風刺し批判
操作できないはダルすぎ。医者なのにバカなの？,oppose,leadership,医療従事者としての能力に疑問を呈。資質批判を含む
引退しなよ 後進もいないようなとこはどのみち終わりよ 早いか遅いかだけ,neutral,other_reason,個人の引退ではなく医療現場の状況について述べている
,,,
マイナ保険証で別の病院でも情報共有出来てると思ってたら全然知らないのな,neutral,other_reason,コメントは気づきの報告であり、立場表明が不十分
>>255 自分が死ぬ時期とその町医者が引退する時期のどちらが早いかを考えておくといい,oppose,leadership,地方医療崩壊への無理解を批判
,,,
"自民は弱者切り捨て方針ですよ？
命も奪われそうですよね",oppose,political_ideology,自民党の政策批判を政治的信条として表現
>>262 同世代だからおそらく同じ時期だろう,neutral,neutral,立場表明や関連性欠如
お前ら世の中を変えろ変えろという割にほんとに変えようとすると文句言うよな,oppose,leadership,変化を求める一方で実現努力に反発する姿勢を批判
田舎では医師不足が深刻らしいな,neutral,other_reason,事実の紹介であり、立場表明はない
壺市は弱者切捨て内閣,oppose,leadership,内閣の対応を批判し、指導力に疑問を呈
">>265
認知症になって家族が何の情報もなしに新しい医者に連れていくことになりそうだな",neutral,other_reason,投稿者の個人的懸念で、高市氏の政策ホム
">>269
認知症になること前提なのか",neutral,neutral,高市氏への支持・批判を求めていない。
"町医者レベルは不要だろう
病床数と職員数、診療科目数で中規模以上の拠点病院だけでいい
転院時に速やかに情報の連携取れた方がいいのはそのレベルから
町医者に負担押し付けるなよ",oppose,other_reason,地方診療所に負担を押し付けるとの批判
費用が高価、これはまあ言い訳としてわかるが操作ができない、アホかと,oppose,leadership,医師層の高齢化対応不足を拙い表現で批判
">>11
まあそうだよね。その程度の新しいこと覚えてアップデートしない医者で本当に大丈夫なの？と思うのと、どうしても嫌なら若い人をバイトで雇えばすむやんって思うわ。",oppose,leadership,医師の古い考えを批判し、リーダーとしての適正性を疑問視
費用が高価ってのもほとんどの場合、満額じゃなくてもかなりの割合の助成金出てるからなぁ。,neutral,other_reason,費用対効果について論じているが、政治的立場の表明がないため
電子カルテ化を進めるのはいいけど義務化する必要はないと思う 多分短期的にはデメリットの方が大きくなる,oppose,leadership,義務化の必要性を否定し、政策の資質を批判
>>228 電子化じゃネット予約が優先なるし 熱出たお腹痛いからすぐみてくれの お手軽受診も減っていいこと,oppose,other_reason,医療の利便性低下を批判
">>266
笑った。確かに。
結局、他責にして文句言いたいだけなんだよね。特に自称リベラルの人たち。",neutral,other_reason,高市氏を支持または批判しておりません。
全部一律でやらないと抜け穴できるから意味がない。,neutral,other_reason,義務化の有無について述べておらず、具体性がない
"電子カルテ化は現在進行中で進んでいるのよ
時間が経てばほぼ自動的に進行するモノを今義務化しなければいけない根拠が希薄",oppose,other_reason,義務化の根拠が希薄だと批判
">>1
操作できないって理由が情けなさ過ぎるだろ",oppose,leadership,医師の操作不能という状況を情けないとして批判
これ例外規定で全部手書きのところはオンライン化しなくていいってしてたみたい　ところがパソコン入れてる開業医でもずーっとオンライン化してなかった　たぶん不正請求の温床　診療報酬の明細出さないところがそういうところ　開業医だけで大きな病院ではそういうことしてない,oppose,leadership,開業医がオンライン化せず不正請求温床だと批判
">>6
カルテとレセの違いすら分からんアホの子",oppose,other_reason,高市氏を明確に批判・貶している
"2022年度の日本医師連盟(開業医の方達の利権団体)からの自民党の
政治団体・国民政治協会への献金額は、全企業・全業界団体の中で断トツトップの2億円です

・自民党（国民政治協会）への献金額が大きい業界団体・政治団体（2022年）
・｢自民党への献金が多い｣業界･宗教団体など最新14団体
・国会質問で診療報酬増額を求めた自民党参院議員は、年2億円超もの政治献金で
　日本医師会側から支えられていた
お時間が許されますようでしたら、上記のキーワードで検索を掛けてみてください
t
医師達が自民党に政治献金をして、ロビー活動をしている時点で、すべてお察しです
自分達の特権階級・診療報酬を維持・増額してもらうために、医師達は政治家にお金を渡しているのです
夜間診療・休日診療・緊急診療にも対応していない、規模の小さな個人病院は全て潰せばいいのです
拠点病院を造り医師の集約を図ることにより、病院建設・医療機器購入の際に税金から支払われる
補助金の額を削減することが可能になるのです
浮いた分の補助金を、医大入学者の給付型奨学金として大いに活用すべきです
優秀な知能や高尚な志を持っているにも拘らず、金銭的な理由で医師になれない方を少しでも
減らすべきです
医師の数を増やして、競争原理を働かせるべきです
数を増やす事により、医師の方達の激務が解消されるはずです

診察室に入った際や手術台に乗った際に、寝不足でフラフラの医師の方達に担当をして貰う
メリットなど国民には何もありません
知識や手技が不足している医師は、どこの病院でも雇われなくなり、自然淘汰されるでしょう
医師免許を取得している方は、医師以外の職に就いてはいけないという法律など存在しません
小売りでも宅配でも介護でも小作農でも林業でも、仕事自体は他にいくらでもあります

自宅のすぐ近くに病院があったとしても、高度な医療機器も無く緊急手術も一切不可能ならば、
大した存在価値は無いのです
これは当たり前の話ですが、人間という生き物は太陽が昇っている平日にしか、病気にならない
怪我をしない出産をしないわけではないのです
開業医の方達は、夜間や休日・祝日に働きたくないので、政治献金をされているのです",neutral,other_reason,高市氏批判而非焦点
,,,
"・国会質問で診療報酬増額を求めた自民党参院議員は、年2億円超もの政治献金で
　日本医師会側から支えられていた
・日本医師会側から1400万円受け取った岸田首相「政策が変わることはない」　武見厚労相は1100万円
・日歯連闇献金事件
お時間が許されますようでしたら、上記のキーワードで検索を掛けてみてください
eためてください

お金を受け取ったことによって、政策が変わったかどうかなんて、絶対に確かめる術はありません
同じ政党や政治家(政治資金管理団体)が政治献金を受け取った時と、受け取らなかった時の政策を、
同時期に実施する事など絶対に不可能です
そもそも、何も変わらない・意味が無いのであれば、赤の他人にお金を渡す人間など
絶対に存在しないはずです
これらの行為は、経済的に困窮をされている方達に対する、寄付行為や慈善活動ではありません
税金から既に300億円以上の政党助成金を受け取っておられる、国会議員の方達に
更にお金を渡すという、明らかに異常で異質な行為です

国会議員(各政党)の方達は、毎年300億円以上の政党交付金を、既に税金から
受け取っておられます
どうして開業医の皆様方は、政治献金をされておられるのでしょうか？
お金を受け取っている人間と受け取っていない人間の意見が、一致するはずがないのです
開業医の方達は高級車を購入した後も、お金が有り余っておられるのでしょうか？
それならば、児童養護施設や小児がん患者の支援団体に寄付をしてあげればいいのです
この世界に万人が納得する診療報酬の額、医師・病院の数など絶対に存在しません
政治家の皆様方は、医師達からお金を受け取っていない状態で上記を決定していただきたいと思います",oppose,other_reason,医師団体の政治献金・特権的アクセスを批判し、高市政府の政策決定プロセスを不当と定義
"私に言わせていただきますと、医師の方達は公務員のような存在だと思っております
医師の方が希望する場所に、自分で自由に開業できる状態が異常なのです
これはまるで役所の職員の方が、希望する場所に自分で自由に市役所を建設できるようなものです
医師の方が希望する科を、自分で自由に選択できる状態が異常なのです
これはまるで市役所の職員の方が、希望する課を自分で自由に選択できるようなものです

医師の方が育成するためには、巨額の税金が投入されているのです
病院建設や医療機器の購入・導入の際には、税金から補助金や助成金が交付されております
少なくとも私は病院建設時等に、補助金や助成金を交付すべきではないとは考えておりません
しかしながら、多くの小さな個人病院を建設すると、より多くの補助金や助成金が必要になるのです
拠点病院を造り、医師や医療機器の集約を図るべきです
休日や夜間診療・緊急手術に対応していない、小さな個人病院には大した存在意義は無いのです
これは当たり前の話ですが、人間という生き物は日が昇っている平日にしか、病気や怪我をしない、
出産をしないわけではないのです

警察官や消防隊員の皆様方は、交代勤務制で24時間国民の生活を守ってくださっています
公務員のような存在である医師の方達が、政治家に献金を渡している状況が間違っていると
私は思います
民間企業の従業員の中に、自分の給料の額を決めている経営者に、お金を渡しておられる方が
一人でもいらっしゃいますか？
少なくとも私は、公務員の給与を何時も上げるべきと仰っておられる人事院勧告が、いつも正しいとは
思えません
しかしながら、人事院の皆様方は自民党に政治献金をされておられません
為政者の皆様方は、医師の方々からお金を受け取っていない状態で、医学部の定員や個人病院・
拠点病院の数・場所、診療報酬・勤務制度を、決定して頂きたいと思います",neutral,other_reason,政治家へ賛否なしの政策提言
小切手もなくなるし、紙の手形もなくなる。年寄りの零細企業もやっていけない。,oppose,leadership,デジタル化の unjustified な強行を批判
"・製薬企業が医師に払うお金の知られざる最新事情
・製薬会社から医師への謝礼　年間1000万円超が110人　知られざる利益相反関係とは
・「市民のためのがん治療」は保証されているか　『製薬会社から医師への多額の金銭の支払い（２）』
・製薬会社が医師に年間｢数百億円｣を支払う現実

お時間が許されますようでしたら、上記のキーワードで検索を掛けてみてください
製薬会社は自社製品を病院で使ってもらうために、医師達に講演料や医療雑誌の原稿料名目で
多額のお金を渡しておられます
病院で処方されている薬は、製薬会社の利益の9割を占めるそうです
その処方する薬を選定しているのは、当然の事ながら、医師の方達です
果たして、製薬会社からの利益供与を受けた医師の方達は、適切な薬を選出して患者さん達に
処方されているのでしょうか？
本当にその薬が効果覿面であるのならば、目の前の患者さんに説明をして、粛々と処方をすれば
いいのです
どうして、金銭の授受をする必要が、あるというのでしょうか？

製薬会社と医師の方達の癒着を断ち切ることが出来るのは、法律や条例を制定されている
政治家の皆様方だけなはずです
しかしながら、その肝心の政治家の皆様方が、医師会からも製薬会社からも利益供与を受けて
おられるのです

//www.soumu.go.jp/senkyo/seiji_s/seijishikin/contents/SS20221125/3121300035.pdf
お時間が許されますようでしたら、上記のurlで検索を掛けてみてください
製薬会社各社で構成されている製薬産業政治連盟は、多額の政治資金パーティー券を購入されて
おられるようです",neutral,other_reason,政治家批判を含むが高市氏言及なし
"製薬会社各社で構成されている日本製薬工業協会の理事長・専務理事は、厚労省の元官僚の方です
これを天下りと呼ばずして、一体何を天下りと言うのでしょうか？
薬を保険適用すべきかどうかの認可をされている厚生労働省の元役人の方が、製薬会社の
業界団体に天下っておられるのです
これを癒着と呼ばずして、一体何を癒着と言うのでしょうか？
一体いつまで、このような政官業の癒着構造に、国民は耐え続けなければいけないのでしょうか？

当時の石破首相の御見解によると、日本の財政状況はギリシャよりも悪化しているそうです
この御見解が正しいか否かの議論に付きましては、今回は差し控えさせていただきます
何れにしましても、今後とも国民に待っているのは増税と社会保険料の引き上げです

日本国憲法22条では、職業選択の自由が保障されております
退官後に元役人の方がどこに再就職をされようとも、この事自体は自由だと思います
天下りや渡り行為で得た給与や退職金に対して、都道府県条例で99％の課税をすればいいのです
京都では空き家に対して、重税を課すという都道府県条例が制定されました
オーバーツーリズムを解消するために、全国各地の都道府県条例で宿泊税の導入が決まっております
法改正など一切実施しなくても、都道府県条例で課税を実施・強化することは可能なのです

真に国民の為に退官後も勤労に勤しみたいとお考えであるのならば、給与や退職金が手元に
1％しか残らなくても、何も問題はないはずです",oppose,other_reason,政官業の癒着構造批判で高市内閣に含意的な批判を呈
"・米価70％高騰の裏で…自民・農林族議員がJA関連団体から1.4億円を受け取っていた
　《備蓄米放出遅れの核心》
・〈この癒着がコメ不足を招いている〉米価1.9倍の裏で 農水官僚28人がJA関連団体に“天下り”し
　ていた
お時間が許されますようでしたら、上記のキーワードで検索を掛けてみてください
・【財務省】天下り問題で開き直る加藤財務大臣をれいわ新選組高井崇志が追及
・「高井たかしの天下り問題の指摘に対して開き直った答弁をする加藤勝信大臣」
お時間が許されますようでしたら、上記のキーワードで有名動画サイトで検索を掛けてみてください
c・「一日中ボケッとしていても報酬は1500万円だった」　東京都の「天下り天国」を経験者が明かす
お時間が許されますようでしたら、上記のキーワードで検索を掛けてみてください

都幹部の中で最も優遇されるのが副知事。局長よりさらに上、最高ランクの天下り先が用意されるという。
「代々副知事を辞めた人が天下る“副知事ポスト”がいくつかあり、例えば『東京都競馬株式会社』や
『株式会社東京臨海ホールディングス』、『東京地下鉄株式会社』（東京メトロ）などがそれにあたります""

「環境公社の理事長なんて肩書を見ると、すごいことをやっていそうに思うかもしれませんが、基本的に
それほどやることはありません。会議や理事会に出席したり、決裁の判を押したり。率直に言ってしまえば、
理事長室で一日中ボケッとしていてもいいのです」
それで年収は1500万円だった。

まさかとは思いますが、厚労省の天下り官僚の皆様方もこの方のように、個室でボケッとされているだけ
ではありませんよね？",neutral,other_reason,労働省官僚の待遇批判はあり
"上の方でも既に説明をさせて頂きましたが、私は医師の方達は公務員のような存在だと考えております
地方自治体や霞が関の各省庁で使用されているコピー機は、当然の事ながら税金で購入されております
このコピー機を製造しているメーカーから、公務員の方が講演料や原稿料名目で、お金を
受け取っておられますか？
何事にも限度というものがあるはずです
医師の方達は、色々と限界点を突破されてしまわれたのだと、私は考えております
『医師の方達には、最低賃金で労働をして頂くべきです』
少なくとも私は、このような世迷言を申し上げたいわけではありません
特に外科医の皆様方は、本当に大変だと思います
私は《ブラックジャックによろしく》という漫画がとても好きで、全巻保有しております
移植編である、新シリーズも全巻保有しています
一つだけ確かなことは、医師の皆様方は、絶対に私よりも御聡明で、コミュニケーション能力が
高い優秀な方達であるという事です
もう一度、御自身が医師を志された原点に、立ち返っていただきたいと思います
皆様は、お金持ちになって裕福な暮らしをするために、医師になられたのでしょうか？
『医学部に合格できる学力はあるけれど、賃金や待遇が良くないので医者を目指すのをや～めた』
皆様は、この方の御発言を信用されますか？
『ただ単に、医学部や医師国家試験に合格できる能力が無いだけでしょ・・・』
大抵の方は、このように思われるはずです",neutral,neutral,高市内閣や新政策への評価無し
"政治献金や政治資金パーティー・天下りで得たお金に対して、都道府県条例で99％の課税をすべきです
京都では空き家に重税を課すという、都道府県条例が制定されました
政治献金や政治資金パーティーや天下りを根絶するために、いちいち憲法や政治資金規正法を改正する
必要などないのです
どれほどの額の政治献金・給与・退職金を受け取ろうとも、何度、政治資金パーティーを開催しようとも、
1％のお金しか政治家・元役人の方達の手元に残らないようにすればいいのです
各政党には毎年税金から300億円以上の政党助成金が、議員数に応じて分配して交付されております
本来は、政治献金を受け取る必要がないし、政治資金パーティーを開催する必要もないのです
政治家の皆様方は、政治資金の二重取り三重取りをされておられるのです
役人の皆様方は現役時代に、無給でお仕事をされておられたわけではないです
御自身の給与や待遇に御不満をお持ちであるのならば、転職をして頂ければいいのです
退官後は御聡明な国会議員や官僚の皆様方が考案された、100年安心の公的年金制度があります
退官後も仕事を続けたいのであれば、ハローワークに行って頂ければいいのです
各政党や政治家個人の政治資金管理団体は、税金以外からお金を受け取った際は、必ず
都道府県条例で99％の課税をすべきです
当然の事ながら、政治資金パーティー以外の〝勉強会〟とやらで、お金を受け取った際にも99％の
課税をすべきです
税金の徴収方法や分配方法の決定権をお持ちである、政治家の皆様方に献金が可能な
状態が異常なのです
世界規模でこのような贈収賄行為が容認・黙殺されているから、大企業や富裕層優遇の税金の
徴収方法、政策が実行されてしまうのです
まさかとは思いますが、為政者や役人の皆様方は、民間企業からの利益供与がある時にしか、
お仕事されないという事はありませんよね？",neutral,,政治家批判であり支持・反対の明確な立場表明なし
"民間企業や業界団体の経営陣が、身銭を削って政治献金を用意しているはずがないのです
政治献金を用意するために商品価格を上昇させたり、公共事業の受注価格が上乗せされて国に
請求されているのです
つまり、政治献金・政治資金パーティー券代も、天下り役人の方々の給与や退職金も、結局は
我々一般庶民の懐から出ているのです
だからこそ、為政者の皆様方には企業や業界団体からの献金を受け取っていない状態で、日本の
政策や予算の使い道等を決定して頂きたいと願っているのです

私は、緊縮財政推奨派ではありません
その政策や公共事業が本当に国益に適うと思うのであれば、粛々と実施して頂ければいいのです
しかし、国会議員の皆様方は他者からお金を受け取る必要など、一切無いはずです
各政党には毎年300億円以上の政党助成金が、議員数に応じて分配されて交付されているはずです
為政者の皆様方は、既に民間以上の高給を受け取っておられるはずです
為政者の皆様方は、御自身の給与や待遇に御不満をお持ちならば、転職をして頂ければいいのです
宅配でも介護でも小売りでも林業でも小作農でも、仕事自体はいくらでも他にあるはずです
そもそも、昼寝の合間にルビ付きの官僚ペーパーを読み、記者からの質問に対して半笑いで
『その指摘は当たらない』と言うだけで、数千万の歳費が約束されている職の希望者が
ゼロ人になる日など、絶対に来るはずがないのです

・安倍首相「責任を取ればいいというものではない」発言に批判集まる
お時間が許されますようでしたら、上記のキーワードで検索を掛けてみてください

安倍晋三首相は、かつてこのような御発言をされておられました
同じ国が同じ時期に、全く別の予算規模で完全に別の政策を実行に移すことなど不可能です
後にどれほど失政だったと分かったとしても、過去に戻ってやり直すことなど不可能なのです
税金も人手も不足している状況下で、いわゆる一つの〝下手な鉄砲も数撃ちゃ当たる〟で、
無尽蔵に各政策や企業・業界団体に対して、税金を投入すべきではありません",neutral,other_reason,政治家・献金問題への全体論、政策批判で特定個人説明なし
"『経済大国のアメリカでは、政治献金は禁止になってないだろ』
政治献金の話題になると、上記のような御発言をされる方が現れます
努力至上主義者・能力主義者の皆様方が、日本にグーグルやアマゾンやアップルのような巨大企業を
作り、日本のデジタル赤字を解消してくださるのでしょうか？
努力至上主義者・能力至上主義者の皆様方が、日本にブラックロックやバンガードグループのような
投資会社を創設してくださるのでしょうか？

少なくとも今現在は、上記のような世界的な大企業が日本には存在していません
日本と諸外国では、高齢者の数や割合がまるで違っているのです
だからこそ、大企業や富裕層に対する課税を強化して、富の再分配を実施して、日本の労働者
(消費者)の数を増やすべきなのです

亀井静香氏が『政治献金を禁止にしたら、鳩山さんみたいなお金持ちしか政治家になれなくなる』と、
おっしゃっていました
供託金と選挙費用の上限を10分の1にすればいいだけの話です
ライバル候補が増えて困るのは、現役の国会議員達と世襲当選を狙っている政治家の方達の
御親族だけです
そもそも、一体誰がどういった基準で、政治家を目指している方を『泡沫候補』かどうかを、判別する
ことが出来るのでしょうか？
有権者からすれば、選択肢は一つでも多い方が理想的だと思います

全ての企業が賃金を上昇させることは不可能でしょう
しかし、消費税を廃止にして、中・低所得者、住民税非課税世帯に対して社会保険料の引き下げを
実施すれば、必然的に大多数の国民の可処分所得が上昇するのです

贈収賄事件が発生すると逮捕者が出ますが、政治献金や天下りの受け入れなら合法・・・
呼び方が変わっているだけで、やっている事は全く同じです
国会議員の皆様方は文書通信交通滞在費が国民に批判されたので、これを廃止にされました
調査研究広報滞在費に改名をしただけですが・・・
お金を受け取っている人間と、お金を受け取っていない人間の意見が一致するはずがありません
意味があるから、見返りがあるから大企業や業界団体は、政治献金を行っているのです

何度でも申し上げます
為政者の皆様方には、民間企業や業界団体からの利益供与を受けていない状態で、この国の舵取りを
して頂きたいと思います",neutral,other_reason,政治献金を題材に論点を広げており、掲載記事の高市内閣電子化政策とは独立。高市氏支持・反対が読み取れない。
