comment,stance,reason,explanation
無理すんなよ知恵遅れとしか言ってないのにお前がなって返しは草 本物の知恵遅れって会話が下手なんだなあ,neutral,other_reason,匿名の相手を罵倒する内容。人物評価のみで立場表明はなし。
お前がな,neutral,neutral,相手を指す表現で立場表明なし
とりあえず予備自衛官の招集してどうなるかみてみようよ,neutral,other_reason,具体的な人物や政策の評価なし
"日本へ・・・

「レアアース禁輸」からの核攻撃かな？",neutral,other_reason,単なる疑問文で立場表明なし
">>6
80年前に起こった戦争の敵討ちがしたいらしい
戦争に関わった人間が生存してるならまだわかるが、加害者も被害者も全員しんでるのにな
戦争を知らない人間が被害者ヅラをするのは違うと思う",neutral,other_reason,高市氏を支持・批判せず、戦争被害者意識を論じている
高市が日和って中国の覇権主義が怖いんですと言って撤回して謝罪したら良い。中国の野心は世界にアピールできたし,oppose,political_ideology,高市の立場を支持せず、中国の動きへの懸念を表現
">>133
【悲報】ネトウヨ、火消ししてくれえ…😭と泣き声を上げてしまう",neutral,neutral,主張表明無し、単なる同情表現
"第一列島線は日本の主権線ヤー
この島に男はおらへんのかぃっ💢❕
キンタマ付いとんのかい???
Lebensraumを死守せよ❕
東トルキスタン、チベット、内モンゴルを解放せよ　不要亡了❕通州日本人大虐殺
VCP狂産暴力党を退治せよ👊🤬
害獣鬼畜死ナ畜どもを大量に殺せ❕
鬼畜死ナチ玖が地球上に存在るのはアホやと思う
　　　 ＿🦌＿
　　 ／三ミ三ミ＼
　 ／ミミjing 民主主義で社会主義中立ちて
　/ﾉ／^ﾞ⌒ﾞ⌒ヾミ　ﾍ
　レ｜　　　　　＼ヾ｜
　レｲ ⌒＼　／⌒ ｜|｜
　Ｖ(👁ヽ　ィ👁)｜ヘ/
　(Y　　｜　　　 ﾚ｜
　O|　　(＿　　　Oﾉ
　 ヽ 〈 🫦 〉 从
　 ／＼　￣　／ ∧
　/　　)`―-′ /|｜
　＼　/８　　 / | ＼
　/｜｜ ﾟ∞∞/ ノ
覚醒めよSAMURAI　やるのよ いてまえ
by サナエット・タカイッチャー総統
卍✋卍✋卍✋卍✋卍✋卍✋卍✋
🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🏺🍯
極超音速遺憾砲をぶち込めやー
https//pbs.twimg.com/media/D3OOT1mUgAAa1UN.jpg
https//youtu.be/RLGxpM3zLVE?si=Ga9Up1OAbBy59LBYhttps//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4?tag=12
https//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4?tag=12
http//video.twimg.com/ext_tw_video/1834911636693696512/pu/vid/avc1/720x1278/5h08EcKGTQDxwi72.mp4",neutral,other_reason,内容が主観的かつ攻撃的で中立
顔真っ赤で草,neutral,other_reason,感情表現のみで立場不明
そんなもので足りるわけがない。改憲による緊急事態条項成立で徴兵制度を早く整備した方がいい。一刻の猶予もない,support,security_ability,防衛政策の強化を求める内容
前提知識がないバカが頑張って箇条書きにしましたって感じだな…,neutral,neutral,観点・人物を特定せず、他者への一般的批評
"本国も内心早くペルソナノングラータしてくれと胃を痛めてそうな
日本が退去させればそれをネタに叩けるし、そもそも自分側から引揚げはメンツにかけて出来ないし",neutral,neutral,記事内容に立場表明なし
"軍師としてなら参加してやってもいいぞ
お前らは歩兵な",support,leadership,軍師という役割への評価で指導力を肯定
早苗ちゃんがビビリまくって食事会欠席したのが答えだよねｗ 威勢がいいのは隠れてる時だけ ネトウヨのマザームーンだけあるｗ,oppose,leadership,指導力の欠如を嘲笑している
"解釈として「出来る」ってことと、実際に出来るかってことは必ずしも一致しない
それでも「出来る」のバカの一つ覚え奈良は、
じゃあ、やってみなよとしか言えないわな
やれるもんならやってみな",oppose,criticism_validity,小西洋之への批判を支持し、矛盾を指摘
ネトウヨはネットでだけは威勢がいいなｗ 無能の分際でｗ,oppose,political_ideology,右翼的なネット集団を差別的に批判
"高市は一般ネトウヨよりは賢いから自分のクビが危ないことは察してるんだろう
でも支持率のためにイキるのをやめるわけにもいかない
その結果がコソコソ逃げ回るというみっともない行動に至らせた",oppose,leadership,指揮官としての資質を低下させている
おそらく日本人で、カタカナの長いので言われても、ペルソナノングラータではわからんよな 強制退去処分っていわないとわからんと思う,neutral,neutral,立場表明なく、内容も単なる言語表現の理解に関する commentaire
敵は、中国・立民・ソーカ公明！,neutral,neutral,具体例の示し方のみで主張が曖昧
シナを合法的に滅ぼす方法ない？,oppose,security_ability,軍事的解決手段で批判を示唆
何か知らないけど私の相手に相応しいから騒いでるなんて勝手な妄想されては困るから,neutral,neutral,高市氏への言及がなく、主観的否定も不明確
>>3 チャイナ政府が支持した,neutral,other_reason,高市氏関連評価なし
"日本が反論するのは敵国条項が有効か無効かどうかじゃないだろ
侵略行為をしようとしなけりゃ、有効でも問題ないんだから、無効だと反論したら、逆に侵略行為をしようとしてのかと疑われるだろ",neutral,other_reason,立場表明無し。別視点を提示
">152
5chでコソコソしながらこれ言ってるのが最高にパヨｗ",oppose,political_ideology,"パヨ,noir的な言及は右寄り思想批判を含む"
">>3
指示したね　誤タップ",neutral,other_reason,指示と誤タップの弁解で政治論評なし
"和久井健は図　書　館　に行って聞いてみるといい
洋書を１1００ページ、数日で読める人ってどんな能力ですかと",neutral,other_reason,述べている内容は事実の切り出しで、特定の人物を支持・批判していません。
"米国の次の標的は中国だろ
日本に軍事行動したら
米国が攻撃するための口実与えるだけだろ",oppose,security_ability,日本の軍事行動が米国に悪影響を与えると批判
>>159 講談社の腹いせでこうなったことは社長も知っておいていい,neutral,other_reason,氏名・人物批判でない
和久井健は学が無いのか本当にスキルを把握するだけの能力が備わっていない 試しに会社の人に尋ねてみるといい。１１００ページの洋書を数日で読む能力っていかほどのものかと。,neutral,other_reason,学力に関する個人的意見で、政治家評価ではない
"正論が言えない言い争いで絶対負けるからな
だから正論が言えない中国人と朝鮮人は孤立する",neutral,neutral,高市氏に関する言及がなく、論点が分離
敵国条項は削除しない限り安心できないよ,neutral,other_reason,国連憲章の条項削除を主張するが高市氏には言及なし
">>159
講談社の社員の腹いせで私だけがツケを払うゆがんだシステムになっている
これだけは必ず社長が知っておいた方がいい　自分の会社のこと言われるのは突然には受け入れられないだろうけど",neutral,other_reason,個人の不満を訴える内容で当事者不明
単発五毛たちが発狂してて草,neutral,other_reason,高市氏を支持または批判する内容ではない
">>165
アイツら声のデカさで勝負してて、言ってる中身はどうでも良いって連中だからなｗ",neutral,other_reason,高市氏を批判していない
またこの糞警察,neutral,other_reason,具体的事実や高市氏に関する表明がない
国連に「中国が日本に武力行使すると脅し」って書簡送れ,neutral,neutral,著者自身の立場表明なし
"敵国条項死文化決議が無効にできるなら
アルバニア決議も無効にしようぜ",neutral,other_reason,ナショナリズム的主張に過ぎず、高市氏支持か彼女批判感情も表示していないため
"クソ警察
お前が何を思おうが自由だ

私は明確に天才だし知ってる人は多い
現実を言うだけで判断するのは常に他人ですよ",neutral,other_reason,高市氏を支持・批判する内容を含まず
">>169
お前はこれほど自 然 だ ス ム ー ズ だ
修 正の１つもないページが延々と続くスキルがどれ程のレベルなのか理解出来ていないというのか。。",neutral,neutral,高市氏に関係ない風刺コメント
口で勝って戦争で負けるってあんよ,oppose,security_ability,防衛政策の弱さを批判
>>169 それは正しい ス ム ー ズ さ が ま た 分 か る ということだ。それを実現できる能力がいったいどれほどのことなのか理解出来ないというのか。,support,security_ability,「スムーズさ」「能力」といった表現で、対外行動の迅速性・能力を評価
"中国が言ってるのは子供の屁理屈なのだからいちいち論破してやるのが必要
対等だという前提でもの言うなおまえらｗ",neutral,other_reason,中国側批判のみで高市氏無関係
私は普通に生きていたい 何１つ間違ったことなどしていない きっとお前は正しかったんだよ和久井健 そうこれからも後悔なんてすることなんてないさ そんな人間だったらこんな凄まじいいびり方しなかっただろ(笑),neutral,neutral,読売新聞記事内容に無関係
そりゃ国連なんて敗戦日本とドイツを叩くための組織だからな,neutral,none,日本の敗戦国扱いを主張する内容
まあ中国人や日本人が何十万死のうがどうでもよい所詮黄色い猿だ儲かる素材に過ぎん,neutral,other_reason,人種差別的発言で政治人物擁護を含まない
私は現実ありのままを言っているのだから反論する意味など無い,neutral,neutral,単なる主張表明で立場不明
>>180 お前は何人なの？,neutral,other_reason,相手を指す質問であり、立場表明なし
いやあぁ！支那様にボシンタンにされちゃう！,oppose,political_ideology,敵対的表現による右傾化批判
">>179
つまり無駄にドイツにまで喧嘩を売ってる件。",neutral,,高市氏に関する記述なし
">>177
私は現実ありのままを言っているのだから反論する意味など無い
お前は ２ か 月 で ２ ６ 冊 の 洋 書を 読 ん だ の を 見 て 知っ て い る 和久井健
こんな速度で情報を処理できるのは天 才しかいないってそれだけでも知ってたはずだから",neutral,other_reason,提唱された人物や立場を論指していない
春野サクラの話を持ってくるな薄汚い野郎,neutral,other_reason,ニンゲンの話題に触れ、政治的立場とは無関係
"おまえらも戦争で儲けること考えとけ
楽しみに待とうぜ",neutral,other_reason,経済的利益を提示する皮肉であり、高市氏への直接評価ではない
"お前らはわかってないけど
世の中すべての人間が長生きしたいと思ってるわけじゃないってことだよ

太く短く華々しく
世界の中心で咲き誇りたい短命希望者もいる

そういうことです",neutral,neutral,高市氏に関する評価無し
もうすぐ中国崩壊が見られるのか,neutral,other_reason,事実判断・未来予測であり立場明示なし
"お前は自分で考えてまともな意見を持つことが出来なかった和久井健
少なくとも私の立場から見ればそう判断している

講談社の社長には私以上の判断能力があるだろう。私はそれ以外で必要はない。

私からすれば誰にでも出来る猿真似ことしか任されず
何１つ挑戦してこなかったのはお前の方だ
そんな戦うつもりはないけど見方の１つとしては有効",oppose,leadership,自らの判断能力を批判している
ぽっくんみたいな頭を見せてやろうか和久井健に江口寿史(笑),neutral,none,漫画チックな表現でユーモア。政治内容無関。
"きっとお前は正しかったんだよ和久井健
無学でスカウトマンで親が乞食のお前にとっては",oppose,political_ideology,蔑称と偏見による意図的抹殺表現
"全員長生きしたいって誰が決めたの？
ロックミュージシャンはだいたい２０代で自死してるもんだぞｗ
長生きしても介護とか老化・醜化とか大変なんだからさ
早死に希望者はいっぱいいる",neutral,other_reason,高市氏批判・支持を含まず
中華民国の時代じゃなかったの？,neutral,other_reason,中国の歴史的事実を疑問視
国連とかなんか機能してんのか,neutral,neutral,機能の有無についての疑問で、意見表明なし
axis条項はたとえば大麻ダメ絶対と言って戦争するなら日本に植えまくっても合法であるという条項 国際条約で認められている（法律関係なく）,neutral,other_reason,文章がフィクションを含み、高市氏評価の有無不明
"国連は機能してるよ
国連の組織自体は何もしないけど、その加盟国が中国になってるから中国はこうして合法で9条犯すことができる
日本は戦争に負けたからその条約として少しでも敵意や気配があると勝手に破壊して良いということに同意となってる
大麻の解禁とかも勝手にできるし、やばいところ行くと人工地震とかある",oppose,security_ability,日本の安保理の権限と9条の関係に誤認識
国連脱退しない限り人工地震はつきまとうってこと,neutral,other_reason,国連脱退とは無関係な主張で、立場表明が曖昧
"高市ここまで言わせるな
頼むよ",oppose,diplomacy_ability,高市氏の発言が外交 impeachment を引き起こす状況
大麻解禁して自立、独立しないと永遠に人工地震国になる,neutral,neutral,高市氏評価の有無不明
"死文化決議に法的拘束力無いやんw
法的拘束力無くて良いならカイロ宣言からして台湾は中国だぞ
清国領土だから中国である中華民国に返しましょうって話だからなあれ",neutral,neutral,立場表明なし、国際法的議論のみ
最近中国人犯罪者が逮捕されまくっとるなー 放置されてた今までが異常なんだがな このまませめて半分ぐらいまでは減らしてくれ頼んだぞ,neutral,other_reason,高市氏に関する情報なし
"ここ読んでるだけでも嬉々として高市と日本叩きしてるのがいるけど
何で脅迫してくるような国が大好きなんだろうな",oppose,diplomacy_ability,高市の対外政策姿勢を評価
">>172
これはエエところに気付いた、と言いたいところではあるが、
まぁ確かに、連合国憲章23条1項には、常任理事国の枠に、中共ではなく民国、序に
露の枠にはソ連が収まっているのであるが、

外務省が敵国条項死文化の根拠として挙げている

Resolution adopted by the General Assembly on 16 September 2005

https://docs.un.org/en/A/RES/60/1

当該国連決議では、削除を決議する
resolve to〜　が用いられているようである。
（この件に関する当方の感想は、>>109で既に述べた）
結論から言えば、総会の機関決定とは言えぬであろう。

他方、アルバニア決議では、
https://en.wikisourc...mbly_Resolution_2758

例えば、
国連の中国唯一の合法政府であるとの承認や蒋介石の追放等にかかるものとして
decides to〜 が用いられている。
要するに、総会の機関決定を意味していると見做せるであろう。
この辺が、外務省が、死文化根拠として挙げた、2005年の決議との相違であろうか。",neutral,other_reason,事実・歴史的文脈の分析
"先に一線を越えたのは中国
小泉防衛大臣
「私から、我が国固有の領土である尖閣諸島について、本年5月に発生した中国海警船から発艦したヘリコプターによる領空侵犯のような活動の即刻停止を強く求めつつ、尖閣諸島周辺での中国の活動に対する強い懸念を表明しました」",neutral,other_reason,防衛大臣の発言を引用し、立場表明なし
"四面楚歌
滅亡中共北京政府",neutral,other_reason,中国情勢に関する感情的表現で立場は不明
"5chでUN決議の議論をする意味が分からんがｗ
resolveは決議したという意味だ
decideはそれに比べて単なる一般名詞だ",neutral,other_reason,用語の違いに関する言及で立場不明
せっかくだし敵国条項の削除を求めていこうぜ。問題提起してくれた中国様に感謝する体で,support,political_ideology,中国への感謝を示しつつ、敵国条項の削除を提案
名詞でなく動詞だった,neutral,,単なる文法aboutの指摘で立場なし
中国大使館もそうだけど、共産党への忠誠を見せようと暴走する中国人こそが中国最大の懸念,neutral,other_reason,高市氏と関係なき中国国内情勢の批判
"別にいるか？
この論法ならこっちも逆に色々利用できるとも考えられる",neutral,neutral,立場表明がなく、文脈からも判断不能
"首相の首刎ねる言ってて何を被害者ヅラしてんだよ
石鹸の首持って来いそれで手討ちにしてやっから",oppose,leadership,首刎ねる暴言と敵対的威嚇は指導者として不適切
その時は賛成したけど今は違います、よって無効！というのが常任理事国様の見解なんだろw 80年前の話をこうやって掘り返してくるって事は、今後も削除には反対するんだろうよ。その方が連中に都合が良いとなったら100年経とうが同じ事を言ってくる訳だ。,support,diplomacy_ability,中国の外交的根拠破綻を指摘
"なんかXの仕様変更があってからこれ関係で叩いてたポスト減ってる気がする
気のせい？",neutral,other_reason,放置・衰退を仮定
">>1
侵略に向けた行動ってまさにお前がしてることじゃねーか
こいつ馬鹿なのか
日本が支援してやってたのによくこんな事が言えるな
政府はこいつらを国交断絶しろ
いい加減にしてくれ",oppose,diplomacy_ability,中国への外交的対応を批判
旧敵国条項根拠に実際に行動したらドイツとイタリア抱えてるEUが黙ってないよな,neutral,other_reason,第三者の国際関係から批判
そもそも敵国条項で日本に攻め込んでも逆にフルボッコにされて泣いて逃げ帰るのがオチだろアイツラはw,oppose,security_ability,中国の軍事行動の無力さを強調し、日本の防衛力の優位を示唆
"それはともかく、向こうでまた何か変な病気が流行ってるらしいし
今後もそういうのは何度も起こるだろうし、
人の出入りは出来るだけ制限する方が無難よ",neutral,other_reason,高市早苗氏とは無関係
高市早苗は台湾有事の際に武力行使しようとしてる危険な総理って証明されたんだね,oppose,political_ideology,政治的信条により危険と評価
"日本民族＝朝鮮半島から渡ってきた渡来人の子孫
日本＝朝鮮半島から渡ってきた渡来人の子孫が建国した国",neutral,neutral,国際地政学的立場表明なし
"時代錯誤w
まさにそうだな",oppose,diplomacy_ability,中国大使館の発言を無駄な時代錯誤と批判
あいかわらず野蛮な国やねえ中国,oppose,diplomacy_ability,中国の外交に対する批判
日本が縄文時代の時期に朝鮮半島には人は住んでいなかったんだぜw,neutral,other_reason,歴史的事実に関する開脚で人物批判ではない
"害務省とシェイシェイ茂木死ね！（怒り）
害務省とシェイシェイ茂木死ね！（怒り）
害務省とシェイシェイ茂木死ね！（怒り）

門田隆将@KadotaRyusho　25.11.19
媚中派が蠢く中､
“懸案や意見の相違があるからこそ、意思の疎通が重要”
と大洋州局長を北京に派遣した茂木外相｡
だが「そんな必要があるのか」との非難の中、
ポケットに手を突っ込んで優位性を誇示する幼稚な劉勁松中国外交部アジア局長と､
威厳のかけらもない金井外務省アジア大洋州局長｡
省内では
「喧嘩に全く不向きな秀才型｡
　簡単に相手のサンドバッグバッグになるタイプ」
と諦め半分冷やかし半分だったとか｡
駐中国大使は退任後北京の法律事務所に雇われる程の“中国外交部の霞が関出張所”である事実も知れ渡るべきだ。",oppose,diplomacy_ability,政府外交手腕の失敗を批判
">>216
敵国条項なんてとっくに死文化してるから国際社会から相手にされなくなるな中国",neutral,neutral,立場表明無し、事実陳述
逃げ帰るってワザワザ揚陸艦で来るの思ってんの？極超音速ミサイルと激安ドローン投げられてるだけで死ぬぞ日本はマトモな実験風洞無いから極超音速ミサイルの挙動すら分からなくて実用化できてないのが西側,neutral,other_reason,防衛能力に関する事実叙述のみで支持・反対表明なし
外務省の責任逃れ,oppose,leadership,責任回避を指導力の欠如と評価
外務省の自己保身,oppose,leadership,外務省の対応を「自己保身」と批判
なんで日本からの反撃が無い前提なんだ？,neutral,other_reason,発言が立場表明ではなく、単なる問いかけ
">>1
これは中国大使館の大チョンボ
よりによって日本駐在の大使館が勉強不足を露呈して大恥かいた",neutral,other_reason,高市氏に言及なく中立調子
いっそ対華二十一カ条でも突き付けたら,oppose,political_ideology,高市氏の右傾的主張を想起させる
"反論するのはすればいいけどしたところで独裁中国が聞き入れてくれるわけもなし
高市がやるべきことは速やかな核武装しかない
狂った独裁者の攻撃から日本国民の命を守れるのは敵を打ち負かせる武力のみ",support,security_ability,核武装を武力確保の手段と明確に位置づけている
"そんなもんで戦争に勝てると思ってんのか
台湾如きを占領できん金門島すら占領できんお前らが
海上で日本に勝てるとでも思ってたのか
ロシアの兵器が時代遅れでウクライナで七転八倒してるのに
そのロシアのコピー兵器で日本相手に勝てると
海上では船舶の数まで的が圧縮されるから人海戦術使えんぞ
自慢のドラ鳴らしながら航行してる潜水艦でどうにかするのか
探知されて2日間逃げ回っても振り切れずの白旗あげて浮上してきたご自慢の潜水艦
あ白旗じゃなかった赤旗だったか",oppose,security_ability,中国軍力の弱さを挾撃し、日本の防衛力の優位を指摘
中国大使の発言はドイツとイタリアにも拡散しないとね,neutral,neutral,キーワードがない
建国して意気揚々と掃討戦だと強硬で上陸して全ての船舶撃破されて補給は寸断　上陸部隊は孤立包囲され殲滅そて部隊の9割を失うと言う見事な全滅した事も忘れたか　建国間際に中国人民解放軍が壊滅するとか言う馬鹿やらかして諦めたんだろ台湾攻略を,oppose,political_ideology,高市氏に賛同し中国を批判する内容
口開くたびにブーメラン、さすが立件の宗主国様だな～,oppose,diplomacy_ability,中国批判による外交力低下を暗示
自分よりやり手そうなのを片っ端からいてこました結果だな～,oppose,leadership,指導力の不足を皮肉
">>229
弾数用意できない雑魚反撃やん
そもそも火薬生産で東側のが圧倒的に強いから、ウクライナで西側が総力支援してもロシアが数倍の砲弾撃ち込んでるんだぞ
高性能兵器に振りすぎて高コストで数用意できないのに、性能ですら極超音速ミサイル実用化で負けた",neutral,other_reason,高市氏批判や擁護の文脈に不在
北朝鮮から弾薬を調達しないといけない状態なのに…？,oppose,security_ability,安全保障力の低下を批判
"外務省がこのレベル
日本はおしまいだな",oppose,diplomacy_ability,外務省の対応を批判
"ロシアがフィンランドに攻め込んでもいいことになるやん
フィンランドは枢軸国なんだよ
ソ連と戦ったから
EUを敵に回すつもり？",neutral,neutral,外交政策批判なし
まったく毎日毎日キャンキャンキャンキャンよく吠える＿だのう,neutral,neutral,犬の鳴き声の描写であり、政治的立場表明がない
">>239
北朝鮮が支援したから西側の5倍なんだ！ロシア単独なら西側総力の4倍くらいだ！
って何かの慰めになるのか？",oppose,security_ability,安全保障観点から russآn 軍事力の評価を批判
中共はそもそも第二次大戦中に存在すらしてないぞw,neutral,other_reason,歴史的事実に関する指摘
">>238
なのにウクライナ如きを占領出来ずに4年も戦争続けてると
日本に勝てるのに台湾すら占領出来なかったと
実に面白い事を言うね
金門島すら占領出来てないのに",oppose,security_ability,中国の軍事能力への批判
"死文とはいえ文が残ってるからな
ロシアや中国が反対するから改正できないそうだが
これらの国が反対してるってことは、結局それが国連の意思と言うしかないわな
逆に言えば、今みたいな時のために置いておいたと言うことだからな

まあ、実際にこれを使って日本を攻撃することはないだろ
台湾問題に首を突っ込んで来たから防衛戦をする、で理屈は通るのだから",neutral,other_reason,高市氏への言及なし、絶対的な評価不可
核保有国が戦線布告って事なら日本は存立危機事態だよ,neutral,none,日本が危機に直面する状況に関する一般指摘
そもそも支那は戦争を戦ってはいない,neutral,other_reason,似た意味の表現での批判介入の意図が曖昧
もう中国大便館に改名しろよ,oppose,other_reason,中国大使館への侮辱表現
"はよ大使を国外追放しろ
こんなん宣戦布告に等しいわ
うやむやになっている大阪総領事も早く追放しろ
総領事館閉鎖でいいだろう
何やってんだ",oppose,diplomacy_ability,中国側の行動への強硬な外交対応を支持
アメリカが戦勝国ってのは分かるが、中国が戦勝国気取りなのが違和感,neutral,other_reason,中国の立場への違和感を述べただけ
"さすが大朝鮮国だ
チャーハンマダー？(AA略",oppose,political_ideology,中国的なナショナリズム分析
">>250
>はよ大使を国外追放しろ
中国からの次なる仕返しが怖いから
そんなの出来るわけない",neutral,other_reason,主張が事実・遂行可能性に焦点当て、立場表明はしない
"中国相手なら負ける気が全くしない
日本から挑発して人民解放軍海軍を壊滅させよう
メンツを潰された中共は内部から崩壊する",oppose,security_ability,軍事的な挑発主張を支持し、安保認識を反映
なぜ死文化していたか、と言えば戦後日本が大人しくしてたから、なんですねえ その状況を日本自身が変えるというのであれば当然、正しく効力を発揮する それだけの話ですねえ,neutral,other_reason,高市氏への支持・批判表明無し
>>254 国共内戦中の中国相手ですら勝ちきれずに泥沼になったんですけど…,oppose,diplomacy_ability,中国政府の力強さに対する懸念を示し、対中外交判断を批判
"掃討戦だと意気揚々と上陸して釣りしに行ったおっさん1人に無双され盤面ひっくり返されて全滅しましたとか言えないもんね
俺だってこんなの何のなろう系ラノベの話だよと言いたくなるもの
1人で軍隊壊滅させる釣り人って何者だよw",neutral,other_reason,架空の状況でのユーモア表現。政治人物を論評していない
世界は中国から孤立する,neutral,neutral,立場表明の明確な内容なし
被害者な中国が勇ましく戦って、残忍な悪者日本を打ち負かした、というストーリーがないと、中国共産党は成り立たないんじゃね？,neutral,other_reason,中国共産党の存在理由に関する観察で、高市早苗氏への直接評価はない
">>251 中国＝chinaが戦勝国なのですよ
そしてその国家としての中国に属する権利をROCとPRCのどちらにそれを行使する正統性があるかという話
日本はROC→PRCとその権利が移行したことを認めている",neutral,neutral,日本と中国の権利移行に関する歴史的立場述べのみ
部員500人で最新の設備を利用し汗を流してるが対外試合はまだしたことがないサッカー強豪校,neutral,other_reason,存在を肯定する一方で現状の現象を述べ、立場表明なし
海挟んで防衛する方が楽だから陸地は面倒なんだよどうせ放っておいても長くないだから戦争を初めて略奪経済し出した訳だし国家公務員の給与支払いが遅延してるんだよ1991年のソ連崩壊の時も切っ掛けは国家公務員の給与支払いの遅れだった,neutral,neutral,国家公務員の給与遅延によるソ連崩壊との比喩で、高市氏の評価や立場表明がないため
">>260
つまり敵国条項の死文化は中国も認めているということですね？笑",neutral,,皮肉表現だが対象が中国であるため、立場は不明
"ROCが頑張ったのは歴史的事実でしかないからな
そして国家としての中国、そこに生きる中国の人達にとっては
政府がROCかPRCかは自分たちが対日戦争に勝利した事実には関係ない",neutral,other_reason,歴史的事実と国家論を述べる中立的見解
">>263
認めてないんだな、それが
削除は安保理案件ではないが合意は必須という構造になってるからな
勿論反対している",oppose,diplomacy_ability,外交的対応で合意は必須と論じ、反対表明
向こうが来るならこっちも自衛権を行使するだけ,neutral,,立場表明が含まれない
中国を民主化できるのは日本の海軍力だけ 海自の潜水艦10隻で中国海軍は壊滅する,oppose,security_ability,防衛政策としての海軍力の主張で批判的
日本を侵略するのに武力はいらない。戦争を起こしたがってるネオコンや高市に乗せられるな,oppose,political_ideology,高市氏を右傾派と批判
言わせとけ自分達で世界から嫌われ行ってるんだから この代償は中国自身に降りかかるだろう,neutral,neutral,中国を批判しており、高市早苗氏の言及なし
"事実だよ
中国からしたらアメリカが後ろにいる限り、
実際にやるのは無理だけど
でもアメリカと中国は日本を使って全面戦争することはできる
それをいつでも始められる
台湾じゃないんだよ、本当は
韓国でも北朝鮮でもない
全面戦争するなら戦場はここ、日本",neutral,other_reason,中国の軍事行動可能性を述べる内容で、高市氏に言及なし
そもそも中国はイギリスに植民地にされた薩摩未満の土人国,neutral,other_reason,中国に関する不正確な比喩で立場表明なし
">>51 >>270
そもそも今の流れでアメリカ味方してくれるの？
アメリカ抜きで核のないウクライナvsロシアみたいな日中戦争本気でやる気なの？
強国の前では理屈が吹っ飛ぶの、最近のイスラエルとかウクライナで散々見てきたはずだが",neutral,other_reason,高市氏批判に該当せず、中立的懸念を表明
"まあなあ、日本はサンフランシスコ条約で台湾放棄したわけで
台湾問題はちょっと日本も距離置いてやらないと、難しい",neutral,other_reason,台湾問題の事実叙述のみで支持・批判なし
この流れだとそれを反故にしちゃうんじゃね？別に出来なくはないよね。,neutral,other_reason,コメントは主張が曖昧で、立場が不明確。
">>265
外務省がウソをついているなら大問題だから抗議しろ
抗議しないなら中国も死文化に賛成したということ",oppose,diplomacy_ability,外交行為の適切性を問う批判
何旧敵国条項て？,neutral,neutral,文脈が確認できず判断不可
5ちゃんに書いてあるようなこと外務省も言うのね,neutral,neutral,記事との関連性が不明
">>8
これな
生殺与奪の権は中国にあり",neutral,other_reason,中国への AssertionError を表現
">>275
そもそも「死文化」という制度があるわけやないで
それを使う必要が無かったから結果としてあっても無くても関係ない状況になってただけや
あくまで日本が目指してきたのは死文化の実績から実体としても削除されること、や

なので、国連としては使う必要があるなら当然の事ながら条文としての効力を持つで",neutral,other_reason,条文効力をめぐる論点で政治家擁護・批判なし
"中国外務省はもう収集つかないんだな
止めたら処分だろうし",neutral,other_reason,中国外務省の対応への感想で、個人の意見表明
支那は所詮ヘタレwww さっさと攻め込んでこいよwww,oppose,language_abuse,人種蔑視表現で批判立場を明示
"外務省も仕事が増えて大変だな
働いて働いて働いてくださいw",neutral,none,外務省への労わりの言葉で立場なし
"日本は旧敵国条項に入ってるから
北方領土を占拠してるとロシアが言ってるし

中国も旧敵国条項をと言い出したということは
日本を昔から敵視してる国にとっては
旧敵国条項は今も生きてるということになる

旧敵国条項に入ってる国が
「もはや死文化した」と言っても
無駄なあがきにしかならない",neutral,other_reason,記事内容を支持または批判している証拠がない
"いや、日本は好きだけど今の高市総理は流石に外交オンチすぎる。戦略もなくツッパるのは愛国ではなく無謀なだけ
次の選挙あったら絶対与党には入れないよ。",oppose,diplomacy_ability,外交能力不足を指摘
これXやYouTubeで盛り上がってたな,neutral,other_reason,発言内容が単なる話題循環を示すもの
炒飯以外徹底的に脱中華して欲しいぜ,oppose,political_ideology,中国否定・異文化離脱糾聴、穏健保守感情明确
">>284
大陸から書き込んでる人？
馬鹿習近平と書ける？",neutral,none,高市氏への評価無し。国際情勢に関する中立発言
"論点はそこと違うでしょ
戦争起こす気なんかと指摘せえ",oppose,criticism_validity,対象発言を批判したこと
>>272 本気でやる気なんだよ 我々は防衛をするだけだ海を挟んでな 幸い背中は、アメリカが守ってくれる太平洋側の補給ラインは、心配しなくて良い ランドパワー国家の中華人民共和国に負けるつもりなんてないし 本来は、ロシアと中国で同時に南北から挟撃するはずだったのだもの ロシアが動けないならどうにでもなる だからロシアは寝た子を起こすな戦うと被害が甚大だからと言ってたのに 戦った事がないから日本との戦争を軽く見た ロシアは日露とノモンハンと終戦間際　シュムシュ島で経験してるからね,neutral,other_reason,高市氏への言及がなく、安全保障についての主張にとどまるため
