comment,stance,reason,explanation
">>186
1947年中華民国が十一段線を発表。南シナ海全域の領有を宣言
1953年中華人民共和国がベトナム戦争中のトンキン湾付近の点線2つを除去し九段線を宣言

1971年6月中華民国が尖閣諸島の領有を宣言
1971年12月中華人民共和国が尖閣諸島の領有を宣言

チベットもウイグルも南沙諸島も尖閣も中華民国が言い出しっぺ",neutral,other_reason,主張が歴史的事実叙述で立場表明がない
本性出たんじゃね。台湾と中国は一つの中国だとトランプが言ってた通り(´･ω･`)よくここまで言わせることに誘導できたな、やっぱ狡猾ジジイだわトランプ。伊達に年食ってねえ(´･ω･`)b,oppose,diplomacy_ability,トランプの外交の狡猾さを称賛
">>196
だから一つの中国になって困るのは中国とアメリカでしょうに",neutral,other_reason,立場表明が不明確
台湾はサンフランシスコ平和条約と台湾関係法に基づいて主たる占領国アメリカを元締めに中華民国亡命政府が代理で継続占領する日本領カイロ宣言やポツダム宣言は当事国アメリカにも既に否定されて中国への台湾返還が行われた史実も存在しない日本もアメリカも国連も中共を正統中国と認めているがその中国に台湾が含まれると認めたことは従来一度もない台湾が中国の一部であるの主張は何ら根拠が存在しないし日中共同声明にしても台湾の帰属を規定しておらず元来規定できる立場にも無い従って中国が台湾に侵攻すればそれは侵略であり当然の如く日米安保の対象になるアメリカは先日在台湾の出先機関であるAIT米国在台湾協会が「中国は台湾の一部ではない」「カイロポツダム両宣言は紙屑だ」と明言している中共自身がそのことを分かっているからこそ国連に「台湾領有の根拠を示せ」と言われても未だに出すことができず台湾に侵攻も出来ず口先の虚勢に終始してんだよ事情を知らないのは五毛パヨのみ,neutral,other_reason,政治的立場に関する議論で、高市氏への支持・批判は明示されていない
"アホパヨってやっぱ高市答弁を全く理解してねえから結論も明後日の方向にしか行かないｗ
全てアメリカがどう関わるかの問題が大前提なのにそれを意図的にすっ飛ばす
現行憲法の成り立ちを騙るのに占領軍の存在を見ないふりするのと同類の詭弁だわ
てか台湾の名を騙る中華民国も偉そうなことは言えんぞ問題の元凶はお前らの史実捏造だからな",oppose,political_ideology,高市氏の答弁を誤解していると批判し、史実捏造を非難
"だって高市さんはそんな意味で発言してないモノwww
3軒隣が放火で火事になったらウチも消化器とか水バケツを用意して、子供や老人は避難させるかもしれない、もしそういうことがあったならだけどね",support,other_reason,高市の発言を正当化し、軽視して解釈
>>168 なに言ってんだお前,oppose,other_reason,高市氏に対する否定的な反応
"わかってやれよ
バカ市の脳みそじゃ、賢い答え方なんて出来ないんでしょ",oppose,leadership,高市氏の判断能力を「脳みそ」で否定
キチガイバカメディアに騙された支那カスだけがクソマヌケだったな あとゾンビ岡田はそろそろ殺されて良いと思う,oppose,other_reason,高市氏を含む政治家を巻き込み、侮辱的な表現で攻撃
"境界知能共のミスリードを誘う為に記事も曖昧にしてるけど
日本の直接的な武力介入は依然として不明瞭なまま
時の政権の判断になるだろうという台湾側の応対は正解",neutral,neutral,台湾側の対応の評価のみ
その「日本が台湾を防衛する」と解釈できない発言で発狂する中国,neutral,other_reason,中国の反応ばかりに焦点、高市氏評価なし
領事の暴走発言を撤回すると面子が守れないから、後に引けない状況になってる。ちなみに習近平が権力失って引きずり降ろされても、面子を守る為に表向きは処分されないし政策を肯定し続ける。でも実際は権力を奪って表舞台に立たせない。それが、面子の国と言われる所以,neutral,other_reason,中国・面子文化論から説明
">>1
お人形遊びやめーや",oppose,political_ideology,右傾化など政治的傾向の皮肉
"防衛するわけないだろw
そんな法律はないw",oppose,leadership,高市氏の答弁への不信感を露呈
台湾外交部「高市の言ってること前からの日本政府の見解と変わらないし別にこっちも日本に防衛アテにしてないのに中国はマジで何にキレてるの？」,neutral,other_reason,文脈の対象が外交活動分析で政治的立場は表明していない
,,,
>>209 それな でも台湾は中共の真意わかってる,neutral,other_reason,台湾の認識について述べている
"中共は首狩り族だが頭いいやつも下の方に居て、台湾への武力侵攻に日本がどの程度関与してくる、出来るかは分析し上げてるだろう
今回の件の真意は
・アカピーの誤報から着火した面子
・また高市政権のレームダック化",oppose,political_ideology,高市政権をレームダック化と批判
">>209
発達障害特有のアクロバティック解釈が普通に出てくる、多様性の板ニュー速板",neutral,other_reason,コメントが政治的立場を表明していない
">>212
首刈り族は台湾人だろ
日本人の遭難者を無残にも殺した",oppose,other_reason,高市氏への含有評価なし。しかし、敵対的な台湾像提示
">>212
トランプでさえ避けてるのに台湾防衛に言及するのはジョー・バイデン級の病人でないと出来ない",oppose,leadership,高市氏の発言を criticizing
">>215
いや台湾には米軍人もいるし日本人や日本語話者もたくさんいる
普通に自衛権の対象だろ",support,security_ability,台湾が自衛権対象と主張
>>215 これ言うたびニュー速民発狂してたけど、対中締め付け政策はトランプよりバイデンの方が強硬だったからな,neutral,other_reason,高市氏の言動を指摘ではなく、対中政策に関する外部比較のみ
"よく知ってるな
だがそれはずっと昔の話し
それに領事が首狩り族とは意味違う",neutral,other_reason,古事話と現代の政治舵を混同。高市氏の評価せず
首狩り族はワロタw それはもっと言ってやって良いarsi🤣𐤔,neutral,other_reason,炎上表現で論議せず、文脈不明
"正確に理解してるじゃないか
中共が早とちりというか拡大解釈というか、ナイーブというか",neutral,other_reason,中国を批判する内容で、高市氏を評価
">>2
高市を下ろせれば理由は何でもよかった",oppose,political_ideology,高市に対する強い政治的否定を表明
中国向けに発言したわけでもないのに,neutral,other_reason,高市氏擁護・批判の立場が不明
高市詰んだな,oppose,leadership,高市氏の立場が悪化したと評価
>>2 岡田が鬼の首を取ったかのように誇張して中国父さんに報告したんじゃ？,oppose,criticism_validity,小西洋之議員に対する批判内容を支持
発端は戦争新聞アカピーかと,neutral,other_reason,記事と無関係な冷ややかな ESL ミーム的な表現
ぜんぜん鉤括弧のような内容じゃなくて笑う にほんごむずかしいですよね,neutral,other_reason,日本語の難しさを述べており、立場表明なし
濁してくれてるだけだろ,oppose,political_ideology,高市氏の曖昧な態度を批判
>>218 は？日本統治下でも台湾人は運動会に乱入して子供たちの首を切り落とした,neutral,other_reason,事実叙述に過ぎず、高市氏への支持・反対表明がない。
">>1
シナ国のスパイですか？www
日本では誰も信じませんよwwwwww
だってお前が意味不明のキチガイだからwwwwwwwww",oppose,political_ideology,擁護対象をテロリスト扱いし、政権支持者を非難
"物凄く高度な外交ロジックだな
これを一元的かつ表層的に捉えて
プヒャーwとか書き込む馬鹿は永遠に虫以下の損剤",support,diplomacy_ability,高市氏の外交的戦略的曖昧を支援
"高市（笑）
全方向からはしご外されてるな（笑）",oppose,leadership,彼女を孤立させたと風刺している
またハシゴを外されたのか高市www,oppose,leadership,高市氏の立場が守られていないと诮む表現
>>26 ハッキリとなんて言えないんだよ,neutral,other_reason,曖昧な表現を共有している
意味不明www,neutral,other_reason,感情表現のみで立場不明
台湾くんだりまで行く義理はねぇよ,support,political_ideology,日本が台湾を防衛するべきでないと明言
やらんでもいいのにそれをやったのが岡田。,neutral,other_reason,記事の対象人物が高市でないため。
">>227
ほんとこれ。
台湾有事で何かをするなら中国が怒る、何もしないなら台湾が怒る、せいぜい米軍のお手伝いだがそれを言うと中国が怒る、今回の高市みたいにどちらとも取れる事を言うとみんな怒る。
それをわかってて岡田は質問してる。
そこだけなら「それが日本だよ」と納得してくるただろうが、朝日が言ってもいない「武力行使」を書いちゃった。
これで中国の凶暴性がわかったのは岡田も誤算だったろうな。",neutral,other_reason,岡田に直接言及するが内容は評価していない
"いやだからハッキリしたらいいじゃん
ハッキリ出来ないならいきり立ってんしゃねーよ、って話",oppose,leadership,日本の対応の曖昧さを批判
">>238
落ち着けよ
イキリ立ってるのは中国だけだ",neutral,other_reason,日本と台湾の防衛問題に言及していない
高市を擁護するためのものだな 台湾侵攻が始まった場合、日本の対応をどうするかは、その時の総理の独断で決められることじゃないし。まだ起きていない出来事の見解を言ったところで、それに縛られて日本が動くということにはならんから。中国の反応が馬鹿げてるという話だ。,support,leadership,立場から高市氏を擁護し、指導者の判断を支持
">>1
日本語わからないのか？",neutral,,相手への質問であり、立場表明なし
台湾政党が高市首相に感謝の書簡「我々の心を強く奮い立たせるものでした」 [662593167],support,political_ideology,台湾支持姿勢を肯定
">>238
質問したのは岡田で答えたのが高市。
岡田「台湾有事なら存立危機事態」ですよね？
高市「シーレーンがストップしたならそうなります」
そうなるんだから「そうなる」としか言えない。王手飛車取りの質問。
岡田は「してやったり」と思ったのかもしれないが、朝日公式Xが高市が言ってもいない「武力行使」を書き、それに中国領事館が首切り発言しちゃったのが大誤算。
これで中国が凶悪な軍事大国であると宣伝しちゃったのがなう。",neutral,other_reason,高市批判はせず、主に朝日と中国の行動を指摘
ったく…黙ってトランプしゃぶってろよ傍迷惑なオバハンってか,oppose,political_ideology,高市氏の外交姿勢を批判
つまり中国からの批判は不当ってことなんだが？ｗ,support,political_ideology,中国批判を正当とし、高市氏の立場を支持
頭悪い中国人の紹介動画,neutral,other_reason,海外の人物紹介動画へのリンク投稿
">>244
高市は何も言って無いんで、

トランプ「台湾問題は抑えてください」
高市「岡田と朝日をシメなきゃならんな」
だなあ",oppose,other_reason, mexicoは意味不明な比較で批判
台湾としても中国の一部の方が安全だしこのままを選ぶよ,neutral,other_reason,台湾の立場別の意見提案
世界一流紙（ロイター、ブルームバーグ、WSJ） 「トランプが高市首相に挑発しないよう助言」 一斉報道 [271912485],neutral,neutral,事実の報道内容の提示のみ
高市ってそれ以上何も言ってなくね？ Xの大喜利祭りが高市による挑発に見えてるのかねパヨ,oppose,other_reason,高市を批判し、挑発と見なす内容
言ってる方のロジックがおかしいからそら怒るわなw,oppose,criticism_validity,批判対象の論理を否定している
>>1がバカなだけじゃねえか,oppose,other_reason,高市氏への批判は端的に支持しない
ホラッチョ高市,oppose,political_ideology,皮肉表現で高市氏を批判
">>1
普通にそう解釈するのが正しい(⁠・⁠∀⁠・⁠)
だから中国は牽制している(⁠・⁠∀⁠・⁠)
お馬鹿な国内親中派を使ってね(⁠笑)",oppose,political_ideology,親中派批判と対中懸念表明で立場否定
">>2
中国と台湾で解釈が違うのは普通
危機管理の観点で",neutral,other_reason,台湾と中国の認識の違いを述べているため
">>250
何も言わないから問題が大きくなっている
取り返しがつかないところまで行ってる
ここにきて年末ボーナスの出せない会社が増えそう",neutral,other_reason,台湾問題とは無関係な話題
">>66
>>173
高市が言ってもいない「武力行使」を書いたのは朝日公式Xで、それに首切り反応したのは中国領事館。朝日は6時間後に「武力行使」と言う文言を消しちゃった。
中国が謝罪するワケが無いが、発端は日本の大手新聞社なので「そんなメディアは処分しろ」とおっしゃってるのかもしれんなw",neutral,other_reason,朝日と中国を批判している
意味不明とか言われちゃってるしwww,oppose,political_ideology,「意味不明」という表現で高市氏の政治姿勢を否定
タイトル詐欺に騙されてる馬鹿発見w,oppose,oppose,高市氏を批判し、愚かさを指摘している
