comment,stance,reason,explanation
"しかしまあこんな急激な険悪ムードだとこの先何が起きるか予想できんな   
キンペーの怒りが収まればもとに戻るのか",neutral,other_reason,日中関係の将来を懸念する見通しで、高市氏の評価なし
"国会答弁 
デフレ脱却！ 
この馬鹿　誰？ 
高市早苗と植田和男ｗｗｗ 
今はインフレ＝物価高なんですけどおおｗｗｗｗ",oppose,other_reason,高市氏を含む人物を批判
外交下手で経済オンチとか勘弁してよ,oppose,leadership,指導力に疑問を呈する内容
"逃げてるのは中国だよ 
日本は対話にオープンでいつでも歓迎してると言ってるわけだから",support,diplomacy_ability,日中対話を望む姿勢を肯定
ぺろぺろ舐めれないから逃げちゃったのね,oppose,leadership,皮肉を込めた指導力否定表現
">>149
そもそも会う価値がない   
強いて言えば民主化した時かな？",oppose,diplomacy_ability,対中関係に否定的で交渉否定
"裏金がどうの企業献金がどうのと   
やかましい！   
この馬鹿　誰？    这笨蛋是谁？   
高市早苗ｗｗｗ",oppose,other_reason,高市早苗氏を『馬鹿』と罵倒し、入門的な嫌悪を露呈
"日本側はオープン 
いつでも受けて立つ 
逃げ回って発狂しているのは中共 
それが示せたG20であった",support,leadership,高市氏の対応を力強く支持
被害妄想のド阿呆と話しても意味ない,oppose,leadership,高市氏を指導者として否定し、人柄を批判
"話す気がないなら放っておけばいい。   
もともと通訳連れて行かなかった時点でコミュニケーション取る気は無かったろ！",oppose,diplomacy_ability,外交交渉の誠意を批判
日本は少子化で大変なんだからさ あんた女なら子どもをガンガン産みなさいよ カネやるからさ この馬鹿 誰？ 這笨蛋是谁？ 高市早苗ｗｗｗ,oppose,leadership,身内の発言を揶揄・嘲笑
メローニがいるさ,neutral,other_reason,人物の存在を述べただけで立場は表明していない
"・トランプに　１５％関税をかけられて　喜ぶ馬鹿   
・トランプに　８４兆円たかられて　喜ぶ馬鹿   

この馬鹿　誰？    这笨蛋是谁？

高市早苗ｗｗｗ",oppose,leadership,高市氏の政策を馬鹿げた指導力だと批判
"中国とはこのぐらいの疎遠感が   
ちょうど良い",support,diplomacy_ability,日本对中国保持距离被评价为外交上适当
"高市が中国の首相に会話しようと近付くような馬鹿じゃなくて良かったわ   
ここで騒いでるようなアホなら相手の面子考えずに近付いてたろうからな",support,leadership,高市を慎重な人物と評し、指導力の高さを称賛
高市みたいな馬鹿を首相にすると周りが迷惑する。官僚も余計な仕事が増えるばかりだ。,oppose,leadership,首相の資質を直接的に否定
>>180 はるか格下のジャップが見栄張ってもなあ…   中国父さんからしたらジャップサルがキーキー鳴いてるだけにしかならないよ,oppose,political_ideology,日中関係の下位性を強調し、高市氏を貶す内容
高市がほかの首脳からも無視されてる動画が拡散されてるわｗｗｗ,oppose,leadership,他首脳の無視を理由に指導力批判
"https://x.com/kohaku.../1992588576991891623
インドネシアは、自国水域で違法漁業を行っていた31隻の中国船舶を爆破しました。",neutral,other_reason,高市氏に関する内容でないため
">>2
高市がか",neutral,other_reason,文末にしか判断材料がない
"卑怯だよなあ   
自分から逃げておいてよく平然としていられるな",oppose,diplomacy_ability,外交姿勢の対応を批判
無視っていうかコミュ障だからまともに話しかけられなかっただけじゃないの？,oppose,leadership,コミュ障と指摘して指導力否定
行ってたけど向こうの関係者から追い払われたんだよ,oppose,diplomacy_ability,外交的失態を指摘
パヨ系のオールドメディアが日本からすり寄って早急に事態を解決しろとか言うだろうがそんな事する必要ない,oppose,leadership,高市氏の対応を支持し、メディアの介入を拒否
>>178 中国は会う必要が無いだけ,support,other_reason,中国の接触拒否を正当化し支持
勝利宣言して観測気球上げたりしてるから中国はかなり焦ってるし、このまま放置してればそのうち向こうから来るよ   こっちから手を差し伸べる必要は無い,support,diplomacy_ability,中国の行動から判断し、日中接触を急がず反応を待つ外交方針を支持
">>46
ｘで国バレになったのおもしろいわ",neutral,other_reason,国バレの感想で立場表明なし
機会は作るもんだ,support,diplomacy_ability,機会創出能力を称賛
"ネトウヨって夕食会から逃げて機会が～とか言い出すせっこい卑怯者高市のどこがいいん？   
人間性終わってるだろ",oppose,leadership,高市氏の人格を否定し、指導者として不適格と批判した
"【日本の存立危機事態＝日本の武力行使事態】    【日本的生存危机=日本的武力使用】
は中国から見れば米軍の攻撃を意味するのだ。    从中国的角度来看，意味着美军发动攻击。
中国の反発は当然であり長期化する。    中国的反弹是自然且持久的。
・中国は日本産水産物の輸入を停止した。    ·中国已停止进口日本产海鲜。
・中国は日本産牛肉の輸入再開協議も中止した。    ·中国也取消了恢复进口日本牛肉的谈判。
・中国はレアアースの輸出を規制した。    ·中国限制了稀土的出口。
日本は高市のせいで国益を損なった。    日本因高市而损害了国家利益。
無教養＝野蛮人が。    无知=野蛮。
高市早苗は女なら責任を取れ。    高市早苗是个女人，要负责任。",oppose,leadership,高市氏の責任と指導力について批判
"遅刻から食事会キャンセル逃亡でもネット工作で勝利扱いにできるからもうなんでもあり   
これ安倍の時と同じ   
冷静に考えたら1000人でも煽動すれば簡単に燃やせるわけで統一教會の信者数で十分に可能",oppose,political_ideology,安倍政権下の手法と同様だと批判し、信者による操作を糾弾
">>1
中国が全て悪い",oppose,political_ideology,高市氏の言動を正当化している
>>156 なら平行線だな局面とかの問題じゃない2年後内閣変わるまでこんな感じか,neutral,other_reason,ハイフンの文の総体的な間接的予想を述べている。
"【日本の存立危機事態＝日本の武力行使事態】    【日本的生存危机=日本的武力使用】
は中国から見れば米軍の攻撃を意味するのだ。    从中国的角度来看，意味着美军发动攻击。
中国の反発は当然であり長期化する。    中国的反弹是自然且持久的。
・中国は日本産水産物の輸入を停止した。    ·中国已停止进口日本产海鲜。
・中国は日本産牛肉の輸入再開協議も中止した。    ·中国也取消了恢复进口日本牛肉的谈判。
・中国はレアアースの輸出を規制した。    ·中国限制了稀土的出口。
日本は高市のせいで国益を損なった。    日本因高市而损害了国家利益。
無教養＝野蛮人が。    无知=野蛮。
高市早苗は女なら責任を取れ。    高市早苗是个女人，要负责任。",oppose,leadership,高市氏の責任を問う点で指導力批判
日中戦争中だし当然,oppose,other_reason,中韓戦に関する誤った歴史認識表明
自ら逃げておいてひどいなこれは中国人のこと揶揄できないやん,oppose,diplomacy_ability,中国と対話する姿勢の欠如を批判
習近平は高市から逃げ回ってる,oppose,diplomacy_ability,高市氏の外交手腕を批判
"5chはまだ大丈夫だから安心してw   
youtu.be/TahO8AFpTx0",neutral,other_reason,ニュースに無関係で、5chの性質を述べただけ。
"そりゃ高市はどんどん近寄って話しかけてくるコミュお化けだからな   
うっかり会話して言い返せないような弱そうな様を見せたら、粛清モノだろ",oppose,leadership,コミュニケーション能力批判と弱さの描写
"シナと両チョンは全てシカトしてりゃいい   
やり方が同じ   
国際的に自分たちの置かれている立場がこれで分かるだろう",oppose,diplomacy_ability,中国・韓国を無視すべきと主張し、外交的対応を否定
話しある時はシナの方からお伺いたてろよ,oppose,diplomacy_ability,対中外交姿勢を批判
">>191
お父さんと名乗りつつ猿と表現するあたりが猿らしいなw",oppose,leadership,高市氏の言動に対して人間性を否定する皮肉表現
中国からも話にこんし無理してな,oppose,diplomacy_ability,対中国交渉で消極的姿勢を批判
>>1 食事会から逃げたくせに,oppose,diplomacy_ability,外交場面での行動を批判
"どうせ近づいたら   
変な写真とられるやん",neutral,other_reason,変な写真とられるなどのニュアンスで、高市氏への評価は不可
"無くていいでしょ   
しばらく関わらない方がいい   
向こうの頭が冷えるまで",oppose,political_ideology,高市氏の台湾発言への反発から関与を否定
">>214
シカトじゃない 
逃げた 
シカトしてみろっつーの",oppose,leadership,高市首相の接触拒否を批判
むしろ「やれるもんならやってみろ！」と言わないところが日本は他国よりもだいぶ優しい　まあ、舐められる原因でもあるが,oppose,diplomacy_ability,日本の対応姿勢を外交的優しさと評価
"高市が折れないのと、世論も支持してると分かったから中国ももう早く収めたいんだよ   
そもそもは領事の発言を誤魔化すのが目的であって、それが無ければ騒いですらいないし",support,leadership,高市氏の決断を支持し、指導力と世論判断を称賛
>>222 言えないんやろ 逃げるくらいなんやから,oppose,leadership,高市氏の出席回避を『言えない』『逃げる』と否定的描写
"いや向こうが来るのが筋だろ   
こっちは逃げる理由なんて何もない",support,diplomacy_ability,高市氏の姿勢を正当視し、外交的対応を支持
">>223 
どこが？ 
水産物の規制復活させたやん",oppose,diplomacy_ability,水産物規制復活で外交通商を批判
"日本国憲法 前文より 
日本国民は、正当に選挙された国会における代表者を通 
じて行動し、われらとわれらの子孫のために、諸国民との 
協和による成果と、わが国全土にわたって自由のもたらす 
恵沢を確保し、政府の行為によって再び戦争の惨禍が起る 
ことのないようにすることを決意し、ここに主権が国民に 
存することを宣言し、この憲法を確定する。 

高市の態度のどこが「諸国民との協和」だ。 
高市のおかげで中国は日本産水産物の輸入を停止した。 
中国は日本産牛肉の輸入再開協議も中止した。 
中国はレアアースの輸出を規制した。 
高市は日本の国益を損ねた。 

これが無教養＝野蛮人 

高市早苗だ 

どうぞｗｗｗ 

飛んで火を吹くカメ型ブロック怪獣 
https://www.youtube....m/shorts/Vz98e2dyCc0",oppose,diplomacy_ability,対中外交の成果と国益損ねを批判
>>225 1時間遅刻、夕食会もぶっち,oppose,diplomacy_ability,出席遅延とイベント欠席は外交対応悪と評価
通訳を連れて行かなかったとか,neutral,other_reason,通訳の有無に関する事実記載で、明確な立場表明なし
なんだこれガキの使いかよ🥺,oppose,leadership,対象人物を軽蔑的に評価
何この他責思考,oppose,political_ideology,高市氏の批判を『他責』と非難
する気なかったくせに〜,oppose,leadership,姿勢の不誠実さを批判
"誠意が足りねーわ 
なんでこっちから行かなくちゃならないんだよ",oppose,leadership,高市氏の姿勢に不満を表明
>>231 その責ってなんだよ？ 別にしなくてもいいじゃん,oppose,leadership,高市首相の行動を批判
>>234 日本語も知らないバカは書き込むな,oppose,other_reason,高市氏への攻撃を意図した侮辱表現
サナエオワタ,neutral,other_reason,意味不明で判断不可
落とし所は、日本は日中友好のメッセージを送り続けて、中国はしばらく沈黙して   周囲が飽きた頃に中国が「日本が何度も友好を求めてきたから仕方なく」という体で矛を収める、だろうな   双方、本当に険悪になって政治的にも経済的にも支障が出ることは望んでいないし   まぁ実質的には日本の勝利で終わらせることができるだろう,support,diplomacy_ability,高市氏の外交的アプローチが戦略的に成功すると評価
>>235 責の意味も分からない朝鮮系は黙れよ,oppose,political_ideology,朝鮮系を前提とした差別的表現
>>238 死ねよ 妄想野郎,oppose,political_ideology,高市氏の態度を刺激的に否定
話した所でバカの一つ覚えみたいに軍国主義がーしか言わんだろ,oppose,political_ideology,軍国主義と意見を批判
"結局シナは日本に睨まれただけでビビってるからあんなギャーギャー言ってるんだよ   
日本を本気で怒らせたらどうなるかぐらい骨の髄まで染み渡ってるから絶対にこれ以上のことはしてこないんだよ   
なるべく事を収めながら中国を強大な国に見せるのが奴らの狙い   
体裁だけなんだよ",support,security_ability,日本の対中警戒が中国を威圧していると評価
図星,oppose,其他理由,相手の弱点を突いた一言で批判的意味
逃げてたじゃん,oppose,leadership,「逃げた」と高市氏の対応を貶めている
高市に交渉能力ないから中国から逃げ回ったの正解だろこれ以上のエスカレーションとか誰も望んでない,oppose,diplomacy_ability,高市氏の交渉能力を否定し、外交的対応を批判
習以外と会話したって何も進展しないんだから別にこっちから無理矢理話しかける必要ない　また変な写真撮られてプロパガンダに利用されるだけ　中国のNo.2も習にびくびくしてるし話しかけられても迷惑だろ,support,diplomacy_ability,高市氏の接触しない姿勢を正当化
"会話しないと負けみたいな報道するオールドメディアw   
今はほっとけよ　今話しても必ずプラスになるわけじゃないだろ",oppose,political_ideology,伝統的メディア批判と現状放置主張
それにしても、マウント取る服って期待してたけど   全然普通だったな   なんかもっと凄いのを期待してたのに   あれでどうやってマウント取るんだよ,support,other_reason,マウント取りの期待と文化的語彙の使用を皮肉的に批判
"喋る機会が無かっただけならまだしも   
アフリカ諸国を出汁にして   
レアアースで中国に喧嘩売ってるしな",oppose,diplomacy_ability,外交戦略が不適切と批判
">>243
逃げたら困るのはどっち？",oppose,leadership,高市首相の(connect)を避けて憲政上の危機とみなし、指導力の欠如を批判
中国人は信用できない,oppose,political_ideology,国民全体への信用否定を政治的帰属と判断
,,,
"李強が高市さんから逃げまくっていたからな   
男らしくない、絵に描いたようなチキン野郎",oppose,political_ideology,李強首相を批判し、高市氏を擁護する内容
"まだ会話する必要はないよ   
中国がもう少しクールダウンしてから",oppose,diplomacy_ability,安全な対話を提案し、高市氏の言動を批判
">>239
わかったスマン 
シナ人も朝鮮系と言われるのは侮辱アルんだな 
こっちな↓ 

「排水管」で暮らす数百万人の若者たち。中国を襲う「史上最悪」のホームレス危機 
https://www.youtube..../watch?v=NcED9MHATRw",neutral,neutral,高市氏批判せず、別の問題提起
食事会から逃亡したくせに,oppose,leadership,国家安全保障を重視しない臨機応変の不在を批判
>>247 あんなの劉勁松に対するイヤミにきまってんだろ,oppose,politics_ideology,劉勁松への敵意を露わにし、政治的対立を強調
一体何しに行ったんだろうな このババァ,oppose,leadership,高市氏への人間的侮辱が指導力批判を含む
"結局、中国の言い分に賛同した国は皆無だから、放置しても問題ないと思う。   
日本を非難してる国も皆無だし、放置すればいい。",oppose,political_ideology,台湾有事を巡る発言に賛同せず、日中関係の緊張を放置すべきとする姿勢が右傾化と解釈されるため
"無くていいだろ。   
擦り寄ってくなよみっともねぇ",oppose,diplomacy_ability,中国への接近を否定し、外交姿勢を批判
媚市早苗首相お得意のコミュ力はどうしたんすか？,oppose,leadership,首相のコミュニケーション能力不足を批判
>>252 それ韓国で書いたの？😂,oppose,political_ideology,韓国への侮蔑的発言による擁護否定
"直ぐに会談する必要無い 
不動産負債で自滅するのを待て",oppose,leadership,高市氏の指導力に懐疑的
"自重しろって言われてたじゃん   
相手にしてもらえなかっただけだろ",support,other_reason,批判に対する反論で擁護の意を示す
nan,neutral,other_reason,無効なコメント
"宝石のネックレスを見せびらかしに行っただけ   
豚に何とか",neutral,neutral,記事内容と無関係な表現
OPENとかw逃げ回ってるお前が言うなよ,oppose,leadership,高市氏の「扉を開く」発言を皮肉り、指導力否定
マウント取るために服選びして1時間遅刻して夕食会すっぽかして通訳居ないと会話出来ないから？,oppose,leadership,言動が不適切で指導力欠如
日中韓首脳会談から逃げてる中国がなんだって？,oppose,diplomacy_ability,中国の外交的怠慢を批判し、高市氏の立場を支持
会話の必要なし   高市に自由に喋らせると何言うかわからん,oppose,leadership,発言の自主性を批判し資質に疑念
マウント服はいったい何だったんだ、、、？,neutral,other_reason,失言と不解の感情を表すが、対象者へ明確な評価はない
>>261 朝鮮が突然乱入ニダｗｗ,neutral,neutral,朝鮮に関する事実叙述で立場不明
李強首相、G20で高市首相の「視線」かいくぐり続け　ちょっとでも視線があって微笑むとアウト...命令した人は [11/24] [昆虫図鑑★]   https://lavender.5ch...ews4plus/1763969878/,support,political_ideology,高市氏の立場を肯定し、対中姿勢を支持
李強があからさまに距離置いたり席立ったりしてたな,oppose,diplomacy_ability,日中関係の対応力低下を示唆
">>258
だからといって助けてくれたり加勢してくれるわけじゃないからな 
逆に言えば、日本が自分で始末つけろってだけでしょ",oppose,diplomacy_ability,対中外交が不十分と批判
"工作員が早く解決しろと煽ってるだけ   
じっくり待てばいい",oppose,other_reason,工作員の発言を批判し、焦りを説いている
"まあワザトだろうな   
振り上げた拳を肩が疲れ果てても下ろさせない制裁",oppose,leadership,批判的な表現で指導力に疑問を呈
"Xアプデで沖縄分離独立煽動がチャイナによる工作だったと暴露された   
こういうのが本当のレッドラインを超える行為   
恥ずかしくて顔を合わせられないだろうよ。チャイナは上から下まで悪党ばかりで",oppose,other_reason,高市氏の台湾発言を前触で中国貶め
"遅刻したし夕食会も欠席したから仕方ないね   
どうしても話す必要があるなら、中国首相の方が時間を作ってでも話しかけてくるべきだ",neutral,other_reason,責任帰属の論理を提示
>>275 どっちも工作員にしかみえんわ 日中関係悪化させて日本に何のメリットあるか全く分からんし,oppose,political_ideology,日中関係悪化を嫌った皮肉と政治的意図を疑問視
"世界の主要経済国が集まる南アフリカでのG20首脳会議は、「多国間協力」を約束する共同宣言で終了した。

気候変動の緩和や経済格差などを網羅したこの宣言は、ヨハネスブルグでの会議をボイコットした米国の反対にもかかわらず採択された。

南アフリカのシリル・ラマポーザ大統領は日曜の閉会式で、この合意は「共通の目標」が各国の違いを上回ることを示していると述べた。
https://www.bbc.com/...rticles/cvg130704zro",neutral,neutral,記事との関係性がなく連想的議論が見られない
結局マウントは取れたのか？,neutral,other_reason,マウント取ったかの単純な表現で立場不分明
>>279 高市に撤回しろっていう普通の意見を出す人以外は理解できない,oppose,leadership,高市氏の行動を支持せず批評
サナの愛する韓国だけはサナの味方だよ,neutral,other_reason,韓国を支持する内容で高市氏評価なし
李強にビビって1時間遅刻した高市,oppose,leadership,リーダーとしての素養を批判
李強首相、G20で高市首相の「視線」かいくぐり続け　ちょっとでも視線があって微笑むとアウト...命令した人は [11/24] [昆虫図鑑★]   https://lavender.5ch...ews4plus/1763969878/,oppose,diplomacy_ability,外交通弾への批判を含む皮肉表現
"アジアアフリカ中南米の新興国は中国陣営になりつつあるから   
ヒステリーＢＢＡはそのまま放置しとくのがいいと   
さすがは大国の余裕だね",oppose,political_ideology,「ヒステリーＢＢＡ」という攻撃的表現で高市氏を貶す
"こんなパヨクサミットなんて適当に流しときゃいい   
シナはスルーでいいよw",oppose,political_ideology,左翼的価値観を否定し、中国を敵視
中凶もこわばった表情で拳を上げっぱなしじゃみっともなよな〜   韓国がよく陥る現象,oppose,political_ideology,韓国厄介な発言で高市批判
>>279 明らかな失言は撤回すべきだ。謝ったら負けではない。,oppose,political_ideology,高市氏の発言を失言と支持し謝罪を促す
>>286 いいね、カネばら撒きまくればいいよ,oppose,other_reason,財政寛大論を支持している
>>286 外国が何もせずとも日本が勝手に自滅していくのを見ているだけでいいからね。ネトウヨが怒れば怒るほど相手の思う壺。,oppose,political_ideology,ネトウヨという差別的表現で支持層を貶めている
">>1
ポケットに手突っ込んで来る不良と会う訳ねーだろwww",oppose,diplomacy_ability,李強と会談しないことを不良避ける比喩で批判
わざと一時間遅刻したチワワ高市,oppose,leadership,チワワと侮蔑的に評価
遅刻しないで会食してれば,neutral,neutral,立場表明がない事実叙述
">>289
別に失言でもないし
まして仮想敵国に謝罪や撤回できるわけねーな
存続危機でも対応しない約束になっちまう",support,political_ideology,仮想敵国への対応姿勢を肯定
"高市　スリーアウトチェンジ 
　　　　円安放置　＞　１アウト 
米価高騰放置　＞ ２アウト 
中国激怒放置　> ３アウト 
チェーンジ",oppose,leadership,経済・外交問題放任を批判し、指導力欠如を指摘
良識も分別も皆無なチンピラヤンキーとは接触しない方がヨイ,oppose,leadership,高市氏を非人間的表現で否定
中国にはカネだけじゃなくレアアースのような資源も   AＩやドローン、自動運転、再生可能エネルギーなどなど   最先端の技術も持ってるからね   為替安政策、観光立国で国富を安売りするしかない日本を冷笑してるだけ,oppose,political_ideology,日本を弱体化と冷 critique
>>294  李強首相、G20で高市首相の「視線」かいくぐり続け　ちょっとでも視線があって微笑むとアウト...命令した人は [11/24] [昆虫図鑑★]   https://lavender.5ch...ews4plus/1763969878/,oppose,diplomacy_ability,李強首相の視線を避ける行動が外交能力の欠如を示唆
>>295 事後処理できないなら石破さんに戻ってきてもらえ,oppose,leadership,高市氏の対応能力を否定し、他者への交代要求
いまだに戦艦があると思ってた軍事ド素人のバカ市さん,oppose,leadership,人物としての資質を「バカ」「ド素人」と批判
"出発前は服選びに数時間費やす   
サミットには1時間遅刻して首脳宣言採択時には不在   
夕食会は「翌日以降の準備をするため」出席見送り   
中国首相と会話する機会はなかった",oppose,leadership,装飾・遅刻・欠席を批判
李強首相、G20で高市首相の「視線」かいくぐり続け　ちょっとでも視線があって微笑むとアウト...命令した人は [11/24] [昆虫図鑑★],oppose,political_ideology,台湾有事発言を「命令」で批判
">>>301
原子力潜水艦は海自幹部に即座に否定されてたな",oppose,others,自衛官の反対を示し、高市の判断に否定的
">>300 
また実質中国の属国になるのは75％の国民が嫌がってるので",oppose,political_ideology,中国に従属することへの反対を表明
>>304 世界の海に展開するわけでもないのに空母とか原潜とかまあ頭おかしいからな,oppose,other_reason,高市氏の防衛政策に関する無理解を批判
１ドル１５７円　とか最悪の円安だぞ、これ放置するのは中国に戦争売りつけてるよりも酷いぞ。,oppose,diplomacy_ability,経済政策への不満から外交力批判
スーパーの前に繋がれたチワワのように控え室でブルブル震えてたんだろうな   一国のトップの器じゃねえんだよ   とっとと辞任しろ,oppose,leadership,トップとしての器不足を直接批判
世界は、中国がいつものように嫌がらせしていて、日本が真摯に向き合わないから勝手に発狂しているだけと思ってんよ,oppose,diplomacy_ability,高市氏の対中外交姿勢で備えるべきと批判
石破だったら中国どころか誰とも懇談せず、独りでスマホいじっていたと思う,oppose,leadership,石破氏の人物評価が否定的
脱シナ,oppose,political_ideology,日本から中国を排除する右傾化政治への反応
"核ミサイル搭載するんだから 
長期潜らせる間日本から遠くの離れたどこにいるかわからないのに原潜合った方がいいだろうよ",neutral,other_reason,原潜についての技術的主張で、高市氏への評価を含まない
中国共産党は人治主義で腐敗してるかもしれんけど   上層部は頭脳抜群ぞろいだろ   そこに日本と違うんだわ,oppose,political_ideology,高市氏の発言に疑問を呈し、対中姿勢を批判
"自分で自分のケツも拭けない総理大臣とか   
情けなすぎて草",oppose,leadership,自身の能力を否定し、指導力に疑問を呈
"アルボ氏、トランプ氏への世界的な非難に加わる 
ジョセフ・オルブリヒト・パーマー 
2025年11月23

アンソニー・アルバネーゼ氏は、G20南アフリカ訪問の最後で、共同声明の中で、世界的な気候変動対策と自由貿易へのオーストラリアの取り組みを改めて約束したが、これはドナルド・トランプ大統領を非難するものと広く見なされている 
ワシントンからの反発の可能性について問われたアルバネーゼ氏は、宣言は「ここに参加しているすべての国が署名した」と述べ、米国の不在を強調した。 

「そしてオーストラリアは主権国家として、自国の国益に基づいて決定を下す」と彼は述べた。 

「オーストラリアは気候変動対策に関心があり、貿易にも関心がある。」 

「我が国は貿易国家であり、雇用の4分の1は貿易に依存しています。 

「ですから、自由で公正な貿易を支持することは何も珍しいことではありません。」 
https://au.news.yaho...ebuke-032253332.html",neutral,neutral,記事内容が高市首相を含まず、直接コメントがないため
虎の威を借る狐のくせに態度がデカいよ婆さん…現場で戦争する兵士の身になれ。,oppose,leadership,高市氏の態度を批判し資質を否定
"会話する気もなかったのにねw   
まぁチャイナが避けてるから   
しょうがない",oppose,diplomacy_ability,対中外交の失敗を示唆
"高市は中国語の通訳を帯同せず(笑)   
最初から中国無視",oppose,diplomacy_ability,中国との対話ができないと批判
"チョン見りゃ分かるだろ   
謝ったら最後   
死ぬまでつけ込まれる",oppose,diplomacy_ability,中国の対応を批判し、外交に不安を示した
>>310 それで無能な働き者は国際問題作って自作自演の大騒ぎしてんだろ。冴えないよなぁ。,oppose,leadership,高市氏が国際問題を自作自演で騒ぎ立て、無能と評価
つまり遅刻も夕食会欠席もわざと機会を作らないため   丁寧な無視が徹底されていますね,oppose,diplomacy_ability,高市氏への外交的配慮不足を批判
>>309 日本に真摯に対応してほしいとも思ってないと思うよ   中国が拳下ろせない制裁を眺めて   自分らの国もやられた時に見習おうと思ってるんじゃない？,oppose,diplomacy_ability,日中関係悪化を高市氏の対応で促したと批判
キャンキャン吠えるだけの基地外中国は無視に限る,support,diplomacy_ability,中国を無視すべきと主張
">>314 
壺市「ピョンピョン〜〜トラ様カモォーンンン…」 
トラ様「81兆円貰ったから用済みだ」",oppose,political_ideology,皮肉で高市氏を批判
時間をかけて日本に色々と制裁加えて実験したい中国を見事にアシストするんだな,oppose,diplomacy_ability,日中関係悪化を招いたと批判
"お腹痛いとか適当な理由言っときゃいいのに 
翌日の準備て酷い理由だな 
みんな都合つけて出席してんだよ",oppose,leadership,出席理由が適当と批判
"これトランプショックのトリプル安と同じく   
中国が日本売りしてるな",oppose,diplomacy_ability,中国の行動を批判し日中関係悪化を指摘
中国はもうキャンキャン吠えるネタがなくなってもう笑で日本人の関心を買うしかない,oppose,political_ideology,反中・抑米系感情を露わにし、高市氏擁護しない
>>312 その潜水艦はどこで建造するのかな？ 核ミサイルはどこで作るのかな？ 母港はどこ？,neutral,other_reason,艦艇や核兵器に関する技術的疑問で、高市氏の評価・意思決定に関する立場表明がない。
中国の報復、クレヨンしんちゃんとパンダ,oppose,political_ideology,国際的対応のバックグラウンドに政治的思想を投影
"とりあえずちょっとだけ下手に出て   
実質なにも謝っていないようなことをぐたぐた言って   
お茶を濁せばいいのではないか？",oppose,political_ideology,日中関係悪化を招きつつも謝罪せず、現状維持の姿勢を支持したと批判
高市首相の答弁を「失言」とか騒いでいるのは中国とそのシンパ立憲、公明党、マスコミ、石破だけ,support,political_ideology,右翼的・保守的対応を支持する立場を表明
パンダにプーさんの袋被せて首をかききってやってもいいかもね,neutral,other_reason,パンダへのふざけた行動で政治対応無関係
>>327 中国債権買われないドル足りないプラス日本も円安だよ,neutral,other_reason,投資や為替の一般論で高市氏評価無
>>292 もろビーバップで笑った   高市はあれみてビビったんだろうな   日本の外務省が頭下げててカバン持ちやりそうな雰囲気だった,oppose,leadership,高市氏を指導力不足と描写
壺封じ,neutral,other_reason,比喩表現で明確な立場判断不可
>>1 こういうのは自分から話しかけないと   んまってても相手は話しかけてこないよ？,oppose,diplomacy_ability,高市氏の外交姿勢を批判
"表向きそう言ってるだけで   
内心は喜んでるんだぞ",oppose,political_ideology,出自が表面的で内実は別の感情と暗示
">>331 
なんでこっちが下手に出なくちゃならないんだよｗ 
逆だろ",oppose,leadership,下に付くべきだと批判
">>325 
制裁になってねーもんな 
困りそうなのは中国の旅行関係の会社ばかりだし 
これからまだやるんなら 
日本の電子部品とか化学製品とか禁輸したら数えきれないほどあるので 
手始めは河野家が売ってる太陽光パネルの端子 
たぶん大した技術じゃないんだろうけど 
それでもすぐに代用する端子を作るようになるには何年かかかる",neutral,other_reason,技術的脆弱性指摘に過ぎず、立場表明なし
この言い訳世間じゃ通じないやつやん,oppose,leadership,高市の行動に対する信頼性の否定
">>326 
マウント取れる服を探すのに忙しんじゃね？ 
その準備のためにG20の夕食会をぶっち",oppose,political_ideology,保守的・右傾化志向と批判
>>302 このムーブは始末書を書きまくってた俺の新卒時代と同じやｗｗｗ,oppose,leadership,新卒時の悪口と比較し、人材評価を否定した
>>295 今更撤回はすべきじゃないと思うけど失言は失言でしょ 日米の台湾戦略から逸脱した言わないで良いこと言ってるんだから,oppose,leadership,失言を認めながらも撤回しない姿勢を批判
>>342 夕食会バックレて何処でマウント取る気なんだ⋯,oppose,leadership,行動と発言の不一致を批判
"壺市「何かあったら、トラ様にお仕置きして貰うんだからね〜ピョンピョン〜」   
中共「BBA〜調子こなよっ〜金魚のフンのくせに〜ハンドポケット」   
壺市「81兆円の用心棒のトラ様ァァン〜カモン〜ピョンピョン〜」   
トラ様「…マジで勘弁してくれやw型落ちの武器なら改めて高値で売ってやんよw」   
壺市「」",oppose,political_ideology,皮肉や不適切な比喩で高市氏の言動を批判
会話する気がなかった,oppose,diplomacy_ability,中国への消極的姿勢を批判
陰キャで草,neutral,other_reason,ネットスラングによる感情表現で立場不明
">>325 
囚人を少しづつ切り刻んで苦しませて処刑するとか 
中国のお家芸だよな",oppose,political_ideology,中国の過激な指導力を含む政治的主張
あれ？ひたすら逃げ回っていたのかピョンピョン壺市w,oppose,political_ideology,皮肉表現で高市氏を中傷
"過去1、糞   
もう、消えてとなってくれ",oppose,leadership,高市首相を直接的に侮辱
>>342 小野田と片山も着てたけど シルバーのジャケットな 来年の流行になりそうなので経済効果がある大事なお仕事,support,other_reason,着用者が著名人であることから支持を示唆
>>335 高市はあの手の不良全盛期だから刺さる世代だわな 中国がリサーチ済みだったら無駄にすごくてウケるわ,support,political_ideology,保守的で強く印象的な政治姿勢を肯定
